Date,AMZN,AAPL,MSFT,GOOGL,TSLA,NVDA,META,NFLX
2020-09-28,158.7025,114.96,209.44,72.933,140.4,130.35,256.82,490.65
2020-09-29,157.244,114.09,207.26,73.301,139.69,132.2575,261.79,493.48
2020-09-30,157.4365,115.81,210.33,73.28,143.0033,135.305,261.9,500.03
2020-10-01,161.063,116.79,212.46,74.395,149.3867,136.145,266.63,527.51
2020-10-02,156.25,113.02,206.19,72.78,138.3633,130.6225,259.94,503.06
2020-10-05,159.96,116.5,210.38,74.1415,141.8933,136.425,264.65,520.65
2020-10-06,154.998,113.16,205.91,72.551,137.9933,137.365,258.66,505.87
2020-10-07,159.7845,115.08,209.83,72.957,141.7667,139.64,258.12,534.66
2020-10-08,159.5275,114.97,210.58,74.1715,141.9733,138.3875,263.76,531.79
2020-10-09,164.3325,116.97,215.81,75.5225,144.6667,137.6275,264.45,539.44
2020-10-12,172.1465,124.4,221.4,78.2295,147.4333,142.26,275.75,539.81
2020-10-13,172.1815,121.1,222.86,78.3535,148.8833,142.4825,276.14,554.09
2020-10-14,168.1855,121.19,220.86,78.172,153.7667,140.9525,271.82,541.45
2020-10-15,166.9325,120.71,219.66,77.7735,149.6267,139.7,266.72,541.94
2020-10-16,163.6355,119.02,219.66,78.385,146.5567,138.115,265.93,530.79
2020-10-19,160.3605,115.98,214.22,76.4975,143.61,134.9775,261.4,530.72
2020-10-20,160.8505,117.51,214.65,77.554,140.6467,136.455,267.56,525.42
2020-10-21,159.247,116.87,214.8,79.2995,140.88,135.2475,278.73,489.05
2020-10-22,158.82,115.75,214.89,80.333,141.93,133.61,278.12,485.23
2020-10-23,160.22,115.04,216.23,81.649,140.21,135.9025,284.79,488.28
2020-10-26,160.352,115.05,210.08,79.2145,140.0933,131.4125,277.11,488.24
2020-10-27,164.3165,116.6,213.25,79.944,141.56,133.9675,283.29,488.93
2020-10-28,158.139,111.2,202.68,75.54,135.34,126.27,267.67,486.24
2020-10-29,160.5505,115.32,204.72,77.844,136.9433,130.24,280.83,504.21
2020-10-30,151.8075,108.86,202.47,80.8055,129.3467,125.34,263.11,475.74
2020-11-02,150.224,108.77,202.33,81.216,133.5033,125.8075,261.36,484.12
2020-11-03,152.4205,110.44,206.43,82.283,141.3,130.195,265.3,487.22
2020-11-04,162.058,114.95,216.39,87.2925,140.3267,137.9425,287.38,496.95
2020-11-05,166.1,119.03,223.29,88.125,146.03,141.6,294.68,513.76
2020-11-06,165.5685,118.69,223.72,87.9865,143.3167,145.62,293.41,514.73
2020-11-09,157.187,116.32,218.39,88.071,140.42,136.3075,278.77,470.5
2020-11-10,151.751,115.97,211.01,86.886,136.7867,127.7,272.43,480.24
2020-11-11,156.8695,119.49,216.55,87.3615,139.0433,134.18,276.48,490.76
2020-11-12,155.514,119.21,215.44,87.141,137.2533,134.5675,275.08,486.77
2020-11-13,156.4405,119.26,216.51,88.613,136.1667,132.97,276.95,482.84
2020-11-16,156.553,120.3,217.23,88.7015,136.03,135.1525,278.96,479.1
2020-11-17,156.783,119.39,214.46,88.083,147.2033,134.2225,275.0,480.63
2020-11-18,155.273,118.03,211.08,87.032,162.2133,134.2875,271.97,481.79
2020-11-19,155.851,118.64,212.42,87.9285,166.4233,134.4025,272.94,484.67
2020-11-20,154.97,117.34,210.39,86.819,163.2033,130.8775,269.7,488.24
2020-11-23,154.9195,113.85,210.11,86.378,173.95,131.4,268.43,476.62
2020-11-24,155.903,115.17,213.86,88.195,185.1267,129.5775,276.92,482.88
2020-11-25,159.2535,116.03,213.87,88.2065,191.3333,132.3475,275.59,485.0
2020-11-27,159.767,116.59,215.23,89.351,195.2533,132.6125,277.81,491.36
2020-11-30,158.402,119.05,214.07,87.72,189.2,134.015,276.97,490.7
2020-12-01,161.004,122.72,216.21,89.768,194.92,133.9,286.55,504.58
2020-12-02,160.1765,123.08,215.37,91.2485,189.6067,135.445,287.52,503.38
2020-12-03,159.3365,122.94,214.24,91.092,197.7933,133.96,281.85,497.52
2020-12-04,158.129,122.25,214.36,91.188,199.68,135.5825,279.7,498.31
2020-12-07,157.9,123.75,214.29,90.8515,213.92,136.0675,285.58,515.78
2020-12-08,158.8645,124.38,216.01,90.5665,216.6267,133.5,283.4,512.66
2020-12-09,155.21,121.78,211.8,88.893,201.4933,129.3075,277.92,493.6
2020-12-10,155.0745,123.24,210.52,88.3825,209.0233,129.7225,277.12,501.09
2020-12-11,155.821,122.41,213.26,88.74,203.33,130.1325,273.55,503.22
2020-12-14,157.8485,121.78,214.2,87.613,213.2767,133.0875,274.19,522.42
2020-12-15,158.256,127.88,214.13,88.054,211.0833,133.605,275.55,519.78
2020-12-16,162.048,127.81,219.28,87.8595,207.59,132.425,275.67,524.83
2020-12-17,161.804,128.7,219.42,87.0255,218.6333,133.4125,274.48,532.9
2020-12-18,160.0825,126.66,218.59,86.311,231.6667,132.72,276.4,534.45
2020-12-21,160.309,128.23,222.59,86.728,216.62,133.3225,272.79,528.91
2020-12-22,160.326,131.88,223.94,86.011,213.4467,132.7825,267.09,527.33
2020-12-23,159.2635,130.96,221.02,86.4115,215.3267,130.0925,268.11,514.48
2020-12-24,158.6345,131.97,222.75,86.708,220.59,129.9375,267.4,513.97
2020-12-28,164.198,136.69,224.96,88.698,221.23,129.0,277.0,519.12
2020-12-29,166.1,134.87,224.15,87.888,221.9967,129.4325,276.78,530.87
2020-12-30,164.2925,133.72,221.68,86.8125,231.5933,131.4575,271.87,524.59
2020-12-31,162.8465,132.69,222.42,87.632,235.2233,130.55,273.16,540.73
2021-01-04,159.3315,129.41,217.69,86.3065,243.2567,131.135,268.94,522.86
2021-01-05,160.9255,131.01,217.9,87.0025,245.0367,134.0475,270.97,520.8
2021-01-06,156.919,126.6,212.25,86.144,251.9933,126.145,263.31,500.49
2021-01-07,158.108,130.92,218.29,88.717,272.0133,133.44,268.74,508.89
2021-01-08,159.135,132.05,219.62,89.8915,293.34,132.7675,267.57,510.4
2021-01-11,155.7105,128.98,217.49,87.8145,270.3967,136.215,256.84,499.1
2021-01-12,156.0415,128.8,214.93,86.8715,283.1467,134.8475,251.09,494.25
2021-01-13,158.2945,130.89,216.34,87.3625,284.8033,135.3175,251.64,507.79
2021-01-14,156.3735,128.91,213.02,86.546,281.6667,132.0025,245.64,500.86
2021-01-15,155.2125,127.14,212.65,86.381,275.3867,128.595,251.36,497.98
2021-01-19,156.038,127.83,216.44,89.2235,281.5167,130.2525,261.1,501.77
2021-01-20,163.169,132.03,224.34,94.0035,283.4833,133.6575,267.48,586.34
2021-01-21,165.3495,136.87,224.97,94.2075,281.6633,138.675,272.87,579.84
2021-01-22,164.6115,139.07,225.95,94.628,282.2133,137.125,274.5,565.17
2021-01-25,164.7,142.92,229.53,94.714,293.6,136.5325,278.01,556.78
2021-01-26,166.3065,143.16,232.33,95.3975,294.3633,134.3525,282.05,561.93
2021-01-27,161.629,142.06,232.9,90.947,288.0533,129.1775,272.14,523.28
2021-01-28,161.881,137.09,238.93,92.66,278.4767,130.51,265.0,538.6
2021-01-29,160.31,131.96,231.96,91.368,264.51,129.8975,258.33,532.39
2021-02-01,167.144,134.14,239.65,94.6535,279.9367,132.37,262.01,539.04
2021-02-02,169.0,134.99,239.51,95.956,290.93,135.5675,267.08,548.16
2021-02-03,165.6265,133.94,243.0,102.944,284.8967,135.305,266.65,539.45
2021-02-04,166.55,137.39,242.01,102.6815,283.33,136.6425,266.49,552.16
2021-02-05,167.6075,136.76,242.2,104.4415,284.0767,135.91,268.1,550.79
2021-02-08,166.147,136.91,242.47,104.226,287.8067,144.3875,266.58,547.92
2021-02-09,165.25,136.01,243.77,103.7695,283.1533,142.6325,269.45,559.07
2021-02-10,164.329,135.39,242.82,104.324,268.2733,147.6425,271.87,563.59
2021-02-11,163.1065,135.13,244.49,104.4375,270.5533,152.5075,270.39,557.59
2021-02-12,163.8855,135.37,244.99,104.7515,272.04,149.6125,270.5,556.52
2021-02-16,163.4475,133.19,243.7,105.535,265.4067,153.3025,273.97,557.28
2021-02-17,165.432,130.84,244.2,105.931,266.05,149.06,273.57,551.34
2021-02-18,166.4115,129.71,243.79,105.2905,262.46,148.29,269.39,548.22
2021-02-19,162.495,129.87,240.97,104.4405,260.4333,149.265,261.56,540.22
2021-02-22,159.037,126.0,234.51,102.713,238.1667,143.5575,260.33,533.78
2021-02-23,159.725,125.86,233.27,103.006,232.9467,141.42,265.86,546.15
2021-02-24,157.9765,125.35,234.55,104.1905,247.34,144.99,264.31,553.41
2021-02-25,152.858,120.99,228.99,100.7975,227.4067,133.075,254.69,546.7
2021-02-26,154.6465,121.26,232.38,101.0955,225.1667,137.145,257.62,538.85
2021-03-01,157.307,127.79,236.94,103.483,239.4767,138.4175,264.91,550.64
2021-03-02,154.7265,125.12,233.87,103.224,228.8133,134.0625,259.0,547.82
2021-03-03,150.25,122.06,227.56,100.5705,217.7333,128.0475,255.41,520.7
2021-03-04,148.8785,120.13,226.73,101.6965,207.1467,123.7025,257.64,511.29
2021-03-05,150.023,121.42,231.6,104.8535,199.3167,124.615,264.28,516.39
2021-03-08,147.5975,116.36,227.39,100.375,187.6667,115.9325,255.31,493.33
2021-03-09,153.1425,121.09,233.78,102.018,224.5267,125.2025,265.74,506.44
2021-03-10,152.882,119.98,232.42,101.8095,222.6867,124.6825,264.9,504.54
2021-03-11,155.6795,121.96,237.13,105.027,233.2,129.935,273.88,523.06
2021-03-12,154.4745,121.03,235.75,102.5,231.2433,128.56,268.4,518.02
2021-03-15,154.084,123.99,234.81,102.722,235.98,131.9125,273.75,520.25
2021-03-16,154.593,125.57,237.71,104.1945,225.6267,132.9125,279.28,524.03
2021-03-17,156.7865,124.76,237.04,104.111,233.9367,133.4125,284.01,524.44
2021-03-18,151.3995,120.53,230.72,101.067,217.72,127.225,278.62,504.79
2021-03-19,153.748,119.99,230.35,101.348,218.29,128.4575,290.11,512.18
2021-03-22,155.5435,123.39,235.99,101.5345,223.3333,131.8625,293.54,523.11
2021-03-23,156.875,122.54,237.58,102.0665,220.72,130.7075,290.63,535.09
2021-03-24,154.3535,120.09,235.46,101.6265,210.09,126.43,282.14,520.81
2021-03-25,152.313,120.59,232.34,101.623,213.4633,125.3525,278.74,502.86
2021-03-26,152.6015,121.21,236.48,101.2365,206.2367,128.3925,283.02,508.05
2021-03-29,153.7865,121.39,235.24,102.2895,203.7633,129.4825,290.82,513.95
2021-03-30,152.7645,119.9,231.85,102.3235,211.8733,128.7175,288.0,513.39
2021-03-31,154.704,122.15,235.77,103.126,222.6433,133.4825,294.53,521.66
2021-04-01,158.05,123.0,242.35,106.489,220.5833,138.1175,298.66,539.42
2021-04-05,161.3365,125.9,249.07,110.948,230.35,139.875,308.91,540.67
2021-04-06,161.191,126.21,247.86,110.463,230.54,138.615,306.26,544.53
2021-04-07,163.9695,127.9,249.9,111.9515,223.6567,141.435,313.09,546.99
2021-04-08,164.965,130.36,253.25,112.5215,227.9333,143.17,313.02,554.58
2021-04-09,168.61,133.0,255.85,113.5335,225.6733,144.0,312.46,555.31
2021-04-12,168.9695,131.24,255.91,112.231,233.9933,152.09,311.54,552.78
2021-04-13,170.0,134.43,258.49,112.7215,254.1067,156.795,309.76,553.73
2021-04-14,166.65,132.03,255.59,112.0955,244.0767,152.77,302.82,540.02
2021-04-15,168.9545,134.5,259.5,114.2625,246.2833,161.3725,307.82,549.22
2021-04-16,169.972,134.16,260.74,114.1375,246.5933,159.125,306.18,546.54
2021-04-19,168.6005,134.84,258.74,114.488,238.21,153.6175,302.24,554.44
2021-04-20,166.7345,133.11,258.26,113.9505,239.6633,151.7125,302.65,549.57
2021-04-21,168.101,133.5,260.58,113.9175,248.04,153.605,301.47,508.9
2021-04-22,165.452,131.94,257.17,112.626,239.8967,148.5025,296.52,508.78
2021-04-23,167.044,134.32,261.15,114.9965,243.1333,152.6525,301.13,505.55
2021-04-26,170.45,134.72,261.55,115.4965,246.0667,154.78,303.04,510.3
2021-04-27,170.8715,134.39,261.97,114.549,234.9133,153.8175,303.57,505.55
2021-04-28,172.925,133.58,254.56,117.952,231.4667,152.7675,307.1,506.52
2021-04-29,173.5655,133.48,252.51,119.638,225.6667,153.2475,329.51,509.0
2021-04-30,173.371,131.46,252.18,117.675,236.48,150.095,325.08,513.47
2021-05-03,169.3245,132.54,251.86,117.154,228.3,148.3675,322.58,509.11
2021-05-04,165.5935,127.85,247.79,115.3415,224.5333,143.5125,318.36,503.18
2021-05-05,163.527,128.1,246.47,115.7385,223.6467,144.585,315.02,496.08
2021-05-06,165.3185,129.74,249.73,116.8675,221.18,145.23,320.02,499.55
2021-05-07,164.5805,130.21,252.46,117.5965,224.1233,148.1225,319.08,503.84
2021-05-10,159.5245,126.85,247.18,114.5875,209.68,142.6575,305.97,486.69
2021-05-11,161.1955,125.91,246.23,113.503,205.7333,143.0625,306.53,495.08
2021-05-12,157.597,122.77,239.0,110.0125,196.63,137.585,302.55,484.98
2021-05-13,158.0735,124.97,243.03,111.452,190.5633,136.6525,305.26,486.66
2021-05-14,161.145,127.45,248.15,113.919,196.58,142.43,315.94,493.37
2021-05-17,163.5195,126.27,245.18,114.446,192.2767,141.655,315.46,488.94
2021-05-18,161.614,124.85,243.08,113.1235,192.6233,140.1575,309.96,486.28
2021-05-19,161.59,124.69,243.12,113.575,187.82,140.6575,313.59,487.7
2021-05-20,162.384,127.31,246.48,115.3475,195.5933,146.125,318.61,501.67
2021-05-21,160.154,125.43,245.17,114.7065,193.6267,149.9175,316.23,497.89
2021-05-24,162.2495,127.1,250.78,118.052,202.1467,156.12,324.63,502.9
2021-05-25,162.9525,126.9,251.72,118.1435,201.5633,156.4775,327.79,501.34
2021-05-26,163.258,126.85,251.49,119.0155,206.3767,157.0,327.66,502.36
2021-05-27,161.5055,125.28,249.31,118.134,210.2833,154.88,332.75,503.86
2021-05-28,161.1535,124.61,249.68,117.8425,208.4067,162.445,328.73,502.81
2021-06-01,160.9325,124.28,247.4,119.059,207.9667,162.645,329.13,499.08
2021-06-02,161.6995,125.06,247.3,118.5295,201.7067,167.7825,329.15,499.24
2021-06-03,159.3505,123.54,245.71,117.379,190.9467,169.6975,326.04,489.43
2021-06-04,160.311,125.89,250.79,119.6785,199.6833,175.7825,330.35,494.74
2021-06-07,159.9005,125.9,253.81,120.115,201.71,176.19,336.58,494.66
2021-06-08,163.2055,126.74,252.57,119.922,201.1967,174.57,333.68,492.39
2021-06-09,164.0575,127.13,253.59,120.397,199.5933,173.5825,330.25,485.81
2021-06-10,167.4825,126.11,257.24,121.7565,203.3733,174.25,332.46,487.27
2021-06-11,167.3415,127.35,257.89,121.51,203.2967,178.2525,331.26,488.77
2021-06-14,169.1935,130.48,259.89,122.4455,205.8967,180.1875,336.77,499.89
2021-06-15,169.1565,129.64,258.36,121.4195,199.7867,177.885,336.75,491.9
2021-06-16,170.7625,130.15,257.38,120.7725,201.6233,178.1025,331.08,492.41
2021-06-17,174.462,131.79,260.9,121.7435,205.5333,186.5725,336.51,498.34
2021-06-18,174.345,130.46,259.43,120.111,207.77,186.3875,329.66,500.77
2021-06-21,172.698,132.3,262.63,121.8125,206.9433,184.2725,332.29,497.0
2021-06-22,175.272,133.98,265.51,122.3305,207.9033,188.8675,339.03,508.82
2021-06-23,175.191,133.7,265.27,122.127,218.8567,190.5725,340.59,512.74
2021-06-24,172.454,133.41,266.69,122.5,226.6067,192.055,343.18,518.06
2021-06-25,170.073,133.11,265.02,122.5085,223.9567,190.31,341.37,527.07
2021-06-28,172.1945,134.78,268.72,122.536,229.5733,199.85,355.64,533.03
2021-06-29,172.407,136.33,271.4,122.2725,226.92,200.2675,351.89,533.5
2021-06-30,172.008,136.96,270.9,122.0895,226.5667,200.025,347.71,528.21
2021-07-01,171.6485,137.27,271.6,122.4445,225.9733,202.12,354.39,533.54
2021-07-02,175.549,139.96,277.65,125.2575,226.3,204.87,354.7,533.98
2021-07-06,183.787,142.02,277.66,126.19,219.86,206.985,352.78,541.64
2021-07-07,184.829,144.57,279.93,126.474,214.8833,203.7175,350.49,535.96
2021-07-08,186.5705,143.24,277.42,125.044,217.6033,199.0275,345.65,530.76
2021-07-09,185.967,145.11,277.94,125.5185,218.9833,200.5025,350.42,535.98
2021-07-12,185.9275,144.5,277.32,126.9755,228.5667,205.125,353.16,537.31
2021-07-13,183.868,145.64,280.98,127.3415,222.8467,202.5,352.09,540.68
2021-07-14,184.084,149.15,282.51,128.237,217.7933,198.415,347.63,547.95
2021-07-15,181.56,148.48,281.03,127.005,216.8667,189.6625,344.46,542.95
2021-07-16,178.6815,146.39,280.75,126.97,214.74,181.61,341.16,530.31
2021-07-19,177.4795,142.45,277.01,124.578,215.4067,187.7975,336.95,532.28
2021-07-20,178.6595,146.15,279.32,126.2095,220.1667,186.12,341.66,531.05
2021-07-21,179.26,145.4,281.4,127.549,218.43,194.1,346.23,513.63
2021-07-22,181.9015,146.8,286.14,128.4215,216.42,195.94,351.19,511.77
2021-07-23,182.832,148.56,289.67,133.015,214.46,195.58,369.79,515.41
2021-07-26,184.991,148.99,289.05,134.035,219.2067,192.94,372.46,516.49
2021-07-27,181.3195,146.77,286.54,131.9,214.9267,192.08,367.81,518.91
2021-07-28,181.516,144.98,286.22,136.094,215.66,195.03,373.28,519.3
2021-07-29,179.996,145.64,286.5,135.7775,225.7833,196.62,358.32,514.25
2021-07-30,166.3795,145.86,284.91,134.7265,229.0667,194.99,356.3,517.57
2021-08-02,166.574,145.52,284.82,134.8545,236.5567,197.5,351.95,515.15
2021-08-03,168.312,147.36,287.12,135.63,236.58,198.15,351.24,510.82
2021-08-04,167.736,146.95,286.51,135.1255,236.9733,202.74,358.92,517.35
2021-08-05,168.7995,147.06,289.52,136.2515,238.21,206.37,362.97,524.89
2021-08-06,167.247,146.14,289.46,135.7385,233.0333,203.66,363.51,520.55
2021-08-09,167.0935,146.09,288.33,136.913,237.92,202.95,361.61,519.97
2021-08-10,166.034,145.6,286.44,136.807,236.6633,199.36,361.13,515.84
2021-08-11,164.6055,145.86,286.95,136.279,235.94,196.99,359.96,512.4
2021-08-12,165.175,148.89,289.81,137.194,240.75,199.05,362.65,510.72
2021-08-13,164.6985,149.1,292.85,137.7275,239.0567,201.88,363.18,515.92
2021-08-16,164.9495,151.12,294.6,138.3095,228.7233,199.5,366.56,517.92
2021-08-17,162.098,150.19,293.08,136.6615,221.9033,194.58,358.45,518.91
2021-08-18,160.061,146.36,290.73,135.449,229.6633,190.4,355.45,521.87
2021-08-19,159.3875,146.7,296.77,135.68,224.49,197.98,355.12,543.71
2021-08-20,159.9975,148.19,304.36,137.4295,226.7533,208.16,359.37,546.88
2021-08-23,163.2935,149.71,304.65,140.0415,235.4333,219.58,363.35,553.33
2021-08-24,165.289,149.62,302.62,141.2615,236.1633,217.93,365.51,553.41
2021-08-25,164.959,148.36,302.01,142.079,237.0667,222.13,368.39,547.58
2021-08-26,165.8,147.54,299.09,141.4405,233.72,220.68,364.38,550.12
2021-08-27,167.4815,148.6,299.72,144.004,237.3067,226.36,372.63,558.92
2021-08-30,171.0785,153.12,303.59,144.5905,243.6367,226.88,380.66,566.18
2021-08-31,173.5395,151.83,301.88,144.6975,245.24,223.85,379.38,569.19
2021-09-01,173.95,152.51,301.83,145.2155,244.6967,224.41,382.05,582.07
2021-09-02,173.156,153.65,301.15,143.287,244.13,223.96,375.28,588.55
2021-09-03,173.9025,154.3,301.14,143.7395,244.5233,228.43,376.26,590.53
2021-09-07,175.4645,156.69,300.18,144.2805,250.9733,226.62,382.18,606.71
2021-09-08,176.275,155.11,300.21,143.691,251.29,223.39,377.57,606.05
2021-09-09,174.208,154.07,297.25,143.541,251.62,221.77,378.0,597.54
2021-09-10,173.4575,148.97,295.71,140.876,245.4233,224.78,378.69,598.72
2021-09-13,172.8585,149.55,296.99,142.3325,247.6667,221.52,376.51,589.29
2021-09-14,172.5,148.12,299.79,142.5445,248.1633,222.42,376.53,577.76
2021-09-15,173.7895,149.03,304.82,144.4295,251.9433,223.41,373.92,582.87
2021-09-16,174.412,148.79,305.22,143.61,252.33,222.42,373.06,586.5
2021-09-17,173.126,146.06,299.87,140.8,253.1633,219.0,364.72,589.35
2021-09-20,167.7865,142.94,294.3,138.7195,243.39,211.13,355.7,575.43
2021-09-21,167.1815,143.43,294.8,139.033,246.46,212.46,357.48,573.14
2021-09-22,169.0025,145.85,298.58,140.2835,250.6467,219.41,343.21,590.65
2021-09-23,170.8,146.83,299.56,141.216,251.2133,224.82,345.96,593.26
2021-09-24,171.276,146.92,299.35,142.215,258.13,220.81,352.96,592.39
2021-09-27,170.29,145.37,294.17,141.072,263.7867,216.6,353.58,592.64
2021-09-28,165.798,141.91,283.52,135.83,259.1867,206.99,340.65,583.85
2021-09-29,165.056,142.83,284.0,134.3535,260.4367,205.17,339.61,599.06
2021-09-30,164.252,141.5,281.92,133.676,258.4933,207.16,339.39,610.34
2021-10-01,164.163,142.65,289.1,136.543,258.4067,207.42,343.01,613.15
2021-10-04,159.489,139.14,283.11,133.6595,260.51,197.32,326.23,603.35
2021-10-05,161.05,141.11,288.76,136.023,260.1967,204.51,332.96,634.81
2021-10-06,163.1005,142.0,293.11,137.565,260.9167,207.0,333.64,639.1
2021-10-07,165.1215,143.29,294.85,139.225,264.5367,210.75,329.22,631.85
2021-10-08,164.431,142.9,294.85,139.7855,261.83,208.31,330.05,632.66
2021-10-11,162.315,142.81,294.23,138.914,263.98,206.95,325.45,627.04
2021-10-12,162.3665,141.51,292.88,136.449,268.5733,206.71,323.77,624.94
2021-10-13,164.214,140.91,296.31,137.582,270.36,209.39,324.54,629.76
2021-10-14,164.993,143.76,302.75,141.151,272.7733,217.46,328.53,633.8
2021-10-15,170.451,144.84,304.21,141.368,281.01,218.62,324.76,628.29
2021-10-18,172.337,146.55,307.29,142.778,290.0367,222.22,335.34,637.97
2021-10-19,172.2075,148.76,308.23,143.237,288.09,222.9,339.99,639.0
2021-10-20,170.753,149.26,307.41,141.769,288.6,221.03,340.78,625.14
2021-10-21,171.7505,149.48,310.76,141.886,298.0,226.92,341.88,653.16
2021-10-22,166.7775,148.69,309.16,137.5665,303.2267,227.26,324.61,664.78
2021-10-25,166.0185,148.64,308.13,137.447,341.62,231.66,328.69,671.66
2021-10-26,168.8035,149.32,310.11,139.3085,339.4767,247.17,315.81,668.52
2021-10-27,169.6245,148.85,323.17,146.2175,345.9533,244.51,312.22,662.92
2021-10-28,172.3285,152.57,324.35,145.849,359.0133,249.41,316.92,674.05
2021-10-29,168.6215,149.8,331.62,148.046,371.3333,255.67,323.57,690.31
2021-11-01,165.9055,148.96,329.37,143.497,402.8633,258.27,329.98,681.17
2021-11-02,165.6375,150.02,333.13,145.4325,390.6667,264.01,328.08,677.72
2021-11-03,169.2,151.49,334.0,146.598,404.62,265.98,331.62,688.29
2021-11-04,173.85,150.96,336.44,148.2675,409.97,298.01,335.85,668.4
2021-11-05,175.9495,151.28,336.06,148.852,407.3633,297.52,341.13,645.72
2021-11-08,174.449,150.44,336.99,149.031,387.6467,308.04,338.62,651.45
2021-11-09,178.8115,150.81,335.95,148.9185,341.1667,306.57,335.37,655.99
2021-11-10,174.1025,147.92,330.8,145.8935,355.9833,294.59,327.64,646.91
2021-11-11,173.625,147.87,332.43,145.7665,354.5033,303.9,327.74,657.58
2021-11-12,176.2575,149.99,336.72,148.678,344.4733,303.9,340.89,682.61
2021-11-15,177.284,150.0,336.07,148.452,337.7967,300.25,347.56,679.33
2021-11-16,177.035,151.0,339.51,147.876,351.5767,302.03,342.96,687.4
2021-11-17,177.45,153.49,339.12,148.047,363.0033,292.61,340.77,691.69
2021-11-18,184.803,157.87,341.27,149.8385,365.46,316.75,338.69,682.02
2021-11-19,183.8285,160.55,343.11,148.9265,379.02,329.85,345.3,678.8
2021-11-22,178.6285,161.02,339.83,146.302,385.6233,319.56,341.01,659.2
2021-11-23,179.002,161.41,337.68,145.782,369.6767,317.46,337.25,654.06
2021-11-24,179.0205,161.94,337.91,146.12,372.0,326.74,341.06,658.29
2021-11-26,175.228,156.81,329.68,142.183,360.64,315.03,333.12,665.64
2021-11-29,178.0785,160.24,336.63,145.5305,378.9967,333.76,338.03,663.84
2021-11-30,175.3535,165.3,330.59,141.8975,381.5867,326.76,324.46,641.9
2021-12-01,172.186,164.77,330.08,141.0515,365.0,314.35,310.6,617.77
2021-12-02,171.868,163.76,329.49,142.966,361.5333,321.26,310.39,616.47
2021-12-03,169.4895,161.84,323.01,142.0015,338.3233,306.93,306.84,602.13
2021-12-06,171.3685,165.32,326.19,143.155,336.3367,300.37,317.87,612.69
2021-12-07,176.1645,171.18,334.92,147.2695,350.5833,324.27,322.81,625.58
2021-12-08,176.158,175.08,334.97,148.1865,356.32,318.26,330.56,628.08
2021-12-09,174.171,174.56,333.1,147.6385,334.6,304.9,329.82,611.0
2021-12-10,172.212,179.45,342.54,148.0015,339.01,301.98,329.75,611.66
2021-12-13,169.5675,175.74,339.4,145.8265,322.1367,281.61,334.49,604.56
2021-12-14,169.0915,174.33,328.34,143.907,319.5033,283.37,333.74,597.99
2021-12-15,173.315,179.3,334.65,146.441,325.33,304.59,341.66,605.04
2021-12-16,168.871,172.26,324.9,144.445,308.9733,283.87,334.9,591.06
2021-12-17,170.0175,171.14,323.8,141.725,310.8567,278.01,333.79,586.73
2021-12-20,167.079,169.75,319.91,141.607,299.98,277.19,325.45,593.74
2021-12-21,170.417,172.99,327.29,143.4725,312.8433,290.75,334.2,604.92
2021-12-22,171.037,175.64,333.2,146.415,336.29,294.0,330.45,614.24
2021-12-23,171.0685,176.28,334.69,146.9165,355.6667,296.4,335.24,614.09
2021-12-27,169.6695,180.33,342.45,147.9065,364.6467,309.45,346.18,613.12
2021-12-28,170.661,179.29,341.25,146.687,362.8233,303.22,346.22,610.71
2021-12-29,169.201,179.38,341.95,146.655,362.0633,300.01,342.94,610.54
2021-12-30,168.6445,178.2,339.32,146.2005,356.78,295.86,344.36,612.09
2021-12-31,166.717,177.57,336.32,144.852,352.26,294.11,336.35,602.44
2022-01-03,170.4045,182.01,334.75,144.9915,399.9267,301.21,338.54,597.37
2022-01-04,167.522,179.7,329.01,144.3995,383.1967,292.9,336.53,591.15
2022-01-05,164.357,174.92,316.38,137.775,362.7067,276.04,324.17,567.52
2022-01-06,163.254,172.0,313.88,137.7475,354.9,281.78,332.46,553.29
2022-01-07,162.554,172.17,314.04,137.017,342.32,272.47,331.79,541.06
2022-01-10,161.486,172.19,314.27,138.6695,352.7067,274.0,328.07,539.85
2022-01-11,165.362,175.08,314.98,139.736,354.8,278.17,334.37,540.84
2022-01-12,165.207,175.53,318.27,141.4305,368.74,279.99,333.26,537.22
2022-01-13,161.214,172.19,304.8,138.587,343.8533,265.75,326.48,519.2
2022-01-14,162.138,173.07,310.2,139.4805,349.87,269.42,331.9,525.69
2022-01-18,158.9175,169.8,302.65,135.998,343.5033,259.03,318.15,510.8
2022-01-19,156.299,166.23,303.33,135.1165,331.8833,250.67,319.59,515.86
2022-01-20,151.6675,164.51,301.6,133.3075,332.09,241.5,316.56,508.25
2022-01-21,142.643,162.41,296.03,130.3515,314.6333,233.74,303.17,397.5
2022-01-24,144.544,161.62,296.37,130.804,310.0,233.72,308.71,387.15
2022-01-25,139.986,159.78,288.49,126.935,306.1333,223.24,300.15,366.42
2022-01-26,138.8725,159.69,296.71,129.233,312.47,227.72,294.63,359.7
2022-01-27,139.6375,159.22,299.84,129.005,276.3667,219.44,294.64,386.7
2022-01-28,143.978,170.33,308.26,133.351,282.1167,228.4,301.71,384.36
2022-01-31,149.5735,174.78,310.98,135.3035,312.24,244.86,313.26,427.14
2022-02-01,151.1935,174.61,308.76,137.644,310.4167,246.38,319.0,457.13
