Date,Open,High,Low,Close,Volume,rsi,awesome_oscillator,force_index,ease_of_movement,ease_of_movement_signal,bbands_upper,bbands_middle,bbands_lower,atr,macd,macd_signal,aroon,aroon_up,aroon_down
2018-02-08,71.48400116,71.6875,67.49700165,67.52500153,171572000,47.23179014,5.01599992,-82266997.7501184,-5.64502611,-0.74188527,73.53210493,70.6425499,67.75299487,2.8637393,1.58864098,2.02884842,65.0,70.0,5.0
2018-02-09,68.67449951,69.17500305,63.29650116,66.98000336,282830000,45.42948972,3.46437537,-95335149.45424283,-6.97634058,-1.57160433,73.96465928,70.33030014,66.695941,3.16521556,1.20169366,1.86341747,45.0,65.0,20.0
2018-02-12,68.23349762,69.69049835,67.20050049,69.31150055,134778000,53.80783802,2.95219193,-20867935.26347672,4.08246605,-1.32752147,73.83395176,70.17304993,66.51214809,3.1197435,1.09630482,1.70999494,45.0,60.0,15.0
2018-02-13,69.29650116,70.98600006,69.17649841,70.72550201,118358000,58.13880137,2.61308333,13355032.12551479,2.50079588,-1.07452422,73.56212556,70.05650024,66.55087492,2.98871932,1.12173043,1.59234204,45.0,55.0,10.0
2018-02-14,70.3125,72.60299683,70.16799927,72.55249786,119184000,63.10504878,2.09705811,50517512.34630187,2.66465521,-1.00840621,73.56519752,70.0572998,66.54940209,2.93334714,1.27930955,1.52973554,95.0,100.0,5.0
2018-02-15,73.34449768,73.4469986,71.84200287,73.08799744,113054000,64.47750717,2.28084977,52339849.86481427,1.78737058,-0.43193387,74.33275825,70.41609955,66.49944085,2.800512,1.42017008,1.50782245,95.0,100.0,5.0
2018-02-16,72.86849976,73.29000092,72.32800293,72.43450165,89452000,61.38143933,3.18564135,32195058.02038604,0.17691031,-0.73030788,74.56774358,70.50979996,66.45185633,2.6166606,1.44327205,1.49491237,90.0,95.0,5.0
2018-02-20,72.32450104,74.43849945,72.32450104,73.41750336,129984000,64.2505088,3.75940819,49573137.31497493,0.93108424,0.35735129,75.2405652,70.90155029,66.56253538,2.56639438,1.52049015,1.50002793,30.0,100.0,70.0
2018-02-21,74.25,75.17449951,73.94599915,74.14600372,126088000,66.31142626,4.24079158,57260776.74403489,1.14847859,0.38847024,75.8201619,71.10195084,66.38373978,2.48545456,1.6143964,1.52290162,35.0,100.0,65.0
2018-02-22,74.76799774,75.1269989,73.78800201,74.26699829,97162000,66.66605267,4.45751705,48987194.46393603,-0.141599,0.05287952,76.52124781,71.44475098,66.36825414,2.37080879,1.66643222,1.55160774,40.0,100.0,60.0
2018-02-23,74.76699829,75.0,74.32499695,75.0,88362000,68.87172076,4.44866664,51856704.01763445,0.15659931,0.63304206,76.92996546,72.19225082,67.45453619,2.20702808,1.73955962,1.58919812,45.0,100.0,55.0
2018-02-26,75.45999908,76.14199829,75.34999847,76.09750366,99100000,71.95854846,4.62222436,62203232.90807165,0.86592505,1.41726862,76.89269165,73.10400085,69.31531006,2.1005251,1.85859261,1.64307701,50.0,100.0,50.0
2018-02-27,76.22499847,76.33899689,75.36049652,75.59899902,96176000,68.52888387,4.73684044,42176430.17407566,0.10555416,1.01957743,76.81652361,73.7327507,70.64897779,1.98832263,1.87136394,1.6887344,50.0,95.0,45.0
2018-02-28,75.97550201,76.43499756,75.59999847,75.62249756,90300000,68.60724987,4.6879069,34893791.54689998,0.15511871,0.78500972,76.74464615,74.22245026,71.70025436,1.87309022,1.85044798,1.72107712,50.0,90.0,40.0
2018-03-01,75.68000031,75.92449951,73.25,74.67250061,136704000,61.7052267,4.39001503,4937032.57246361,-2.79816119,0.23872808,76.70319851,74.43445053,72.16570255,1.95323115,1.72067153,1.720996,50.0,85.0,35.0
2018-03-02,73.45500183,75.05249786,72.75050354,75.01249695,131752000,63.178285,3.93161545,12183971.65197307,-1.19815292,-0.05982427,76.72631711,74.62690048,72.52748386,1.98810747,1.62424498,1.7016458,50.0,80.0,30.0
2018-03-05,74.71199799,76.26899719,74.05000305,76.18049622,104678000,67.89253179,3.48065745,32198490.86644032,2.6667431,0.18915901,76.70122638,75.00149994,73.3017735,2.01119613,1.62586431,1.6864895,75.0,100.0,25.0
2018-03-06,76.66000366,77.10649872,76.40000153,76.88200378,91234000,70.4198287,3.28967476,37980827.34376012,1.23416698,0.21946728,77.02719364,75.34794998,73.66870632,1.90267677,1.65964613,1.68112083,80.0,100.0,20.0
2018-03-07,76.3259964,77.29499817,76.12550354,77.25,83482000,71.71741939,3.12308362,36660869.6610967,-0.06023743,0.09859568,77.47596215,75.65834961,73.84073707,1.82935856,1.68777614,1.68245189,85.0,100.0,15.0
2018-03-08,77.5,77.7440033,77.26249695,77.59300232,77252000,72.94647652,3.394642,34813005.20877727,0.49427093,0.16218267,77.88410407,75.99095001,74.09779596,1.69582303,1.70907125,1.68777576,90.0,100.0,10.0
2018-03-09,78.17500305,78.9469986,77.95400238,78.94450378,90686000,77.27076625,3.96939189,50767415.50551237,1.03722298,0.25024504,78.84675511,76.38540039,73.92404567,1.66164036,1.81225398,1.7126714,95.0,100.0,5.0
2018-03-12,79.62999725,80.26650238,79.33499908,79.91950226,103484000,79.85221318,4.5571504,59881838.52195508,1.21541741,0.28519427,79.99819721,76.76760025,73.53700329,1.62767618,1.94167043,1.75847121,95.0,100.0,5.0
2018-03-13,80.79799652,80.8769989,78.90049744,79.40899658,130638000,74.90304717,4.88115018,36868515.0567816,0.13313665,0.28795252,80.62719911,77.14860001,73.6700009,1.66255871,1.95965059,1.79870709,90.0,95.0,5.0
2018-03-14,79.84999847,80.3219986,79.54450226,79.55000305,85188000,75.37151388,5.22068342,32349159.43610611,0.04061645,0.2765023,81.12725894,77.54135056,73.95544217,1.58760304,1.95123559,1.82921279,75.0,90.0,15.0
2018-03-15,79.75,79.84549713,78.90550232,79.11599731,81394000,70.84875058,5.38479996,20044682.63278178,-0.6441295,0.49190547,81.11118217,77.98570023,74.86021828,1.52284222,1.87364242,1.83809871,75.0,85.0,10.0
2018-03-16,79.17250061,79.47200012,78.375,78.58399963,108500000,65.49592993,5.21946665,5905331.5446304,-0.45699879,0.56602088,80.7647551,78.34285049,75.92094589,1.48025801,1.73769889,1.81801875,75.0,80.0,5.0
2018-03-19,77.72650146,78.08300018,76.26750183,77.24649811,131616000,54.08178134,4.54852498,-27175019.7962257,-2.41151781,0.05819479,80.55436221,78.44945068,76.34453916,1.56388199,1.49117434,1.75264987,70.0,75.0,5.0
2018-03-20,77.51699829,79.34999847,77.27050018,79.32550049,91632000,64.70508396,3.93890025,12402828.55184517,2.57576728,0.19235482,80.56891498,78.69380035,76.81868573,1.61784382,1.46286115,1.69469212,65.0,70.0,5.0
2018-03-21,79.32250214,79.5,78.15850067,79.09300232,95016000,62.89696803,3.42027524,6131214.99323554,0.73276027,0.27165459,80.49368397,78.87810059,77.2625172,1.59020937,1.3964414,1.63504198,60.0,65.0,5.0
2018-03-22,78.27349854,78.69249725,77.12000275,77.2460022,126412000,50.45252067,2.92633362,-37435002.17483499,-1.14816074,0.10741142,80.57839347,78.84340057,77.10840768,1.62848839,1.1631793,1.54066944,35.0,60.0,25.0
2018-03-23,76.95050049,77.4509964,74.76799774,74.77799988,160120000,38.99703264,2.14629148,-102478916.57433233,-3.01067056,-0.29737793,81.4138415,78.42675018,75.43965887,1.73393942,0.75668326,1.38387221,35.0,55.0,20.0
2018-03-26,76.5,77.84950256,74.96250153,77.79299927,112494000,53.3687063,1.65343335,-22179233.31734256,0.76093851,-0.34282582,81.0445003,78.21409988,75.38369947,1.86769575,0.70370678,1.24783912,35.0,50.0,15.0
2018-03-27,78.62000275,78.79850006,74.11599731,74.85250092,139992000,42.51476693,1.01577492,-92991417.31424265,0.17141161,-0.33899833,81.09457505,77.75845032,74.42232559,2.14917645,0.39771643,1.07781458,35.0,45.0,10.0
2018-03-28,72.34999847,72.79499817,69.3085022,71.57099915,274106000,33.95261173,-0.57207514,-239625582.1976483,-6.8755331,-1.03061328,81.71587372,76.96054993,72.20522613,2.48865867,-0.11979549,0.83829257,-60.0,40.0,100.0
2018-03-29,70.30000305,72.77349854,68.26000214,72.36699677,251622000,37.35308674,-2.02101682,-159640837.6078459,-0.95966167,-1.0621665,81.51757638,76.28564987,71.05372337,2.69114245,-0.4318968,0.5842547,-60.0,35.0,95.0
2018-04-02,70.8809967,71.06800079,67.75,68.59950256,209272000,29.39432152,-3.25326614,-273966330.1463874,-1.75633395,-1.19210001,81.9881872,75.28720016,68.58621313,2.88372788,-0.98164407,0.27107494,-70.0,30.0,100.0
2018-04-03,69.56900024,70.69999695,67.76650238,69.60250092,204624000,33.58051973,-4.56862488,-186838354.70340073,-0.25195667,-0.9761439,81.8683285,74.52280045,67.1772724,2.88870455,-1.284762,-0.04009245,-70.0,25.0,95.0
2018-04-04,67.91200256,70.76950073,67.64399719,70.52850342,139646000,37.38857444,-5.87956645,-129356372.8562492,-0.05931286,-1.23965191,80.57250825,73.64310074,66.71369323,2.91238445,-1.40672766,-0.31341949,-70.0,20.0,90.0
2018-04-05,72.09950256,72.97799683,71.35350037,72.58750153,128270000,45.15695581,-5.57695007,-57817452.82754283,3.74747363,-0.93818058,78.89923939,72.99255066,67.08586192,2.86609534,-1.29438677,-0.50961295,-70.0,15.0,85.0
2018-04-06,71.49849701,72.625,70.01300049,70.2614975,117646000,39.07203437,-5.31188342,-97058837.75267532,-1.87996726,-1.01136123,77.64987839,72.29410019,66.93832199,2.84068576,-1.39019734,-0.68572983,-70.0,10.0,80.0
2018-04-09,71.25150299,71.9240036,70.12850189,70.30400085,84164000,39.23827252,-4.86722476,-78761366.79165089,-0.62452905,-0.77274708,77.0428516,71.84670029,66.65054897,2.73616735,-1.43336943,-0.83525775,-70.0,5.0,75.0
2018-04-10,71.59950256,71.91899872,70.78500366,71.81099701,85082000,45.13554857,-4.29700788,-41128709.76745424,0.43416601,-0.80542433,74.62869765,71.24850006,67.86830247,2.62405041,-1.31003187,-0.93021257,-60.0,10.0,70.0
2018-04-11,71.97200012,72.43900299,71.24449921,71.35250092,71650000,43.70170839,-3.6364076,-39623716.19467846,0.81648028,-0.74091746,73.29527568,70.89850006,68.50172445,2.48109574,-1.23574214,-0.99131849,-60.0,5.0,65.0
2018-04-12,71.97499847,72.60600281,71.75299835,72.42500305,62700000,47.99551827,-3.50572395,-20192879.80625503,0.45949252,-0.0074149,73.52684028,70.98390045,68.44096062,2.35833636,-1.06649299,-1.00635339,-40.0,20.0,60.0
2018-04-13,72.45700073,72.98899841,71.22599792,71.53949738,73706000,44.85697411,-3.26536598,-28388189.18241268,-0.17222517,0.07132875,73.30893908,70.90115051,68.49336195,2.29880277,-0.9994044,-1.00496359,-40.0,15.0,55.0
2018-04-16,72.25,72.34999847,71.37400055,72.07499695,56172000,47.17793695,-3.03023326,-17757594.42184084,-0.42655804,0.20430634,73.18426607,71.24869995,69.31313383,2.16652229,-0.88607212,-0.98118529,-40.0,10.0,50.0
2018-04-17,73.11499786,75.35949707,72.85099792,75.1914978,102288000,58.47883046,-2.44444224,43431175.36472966,5.50131556,0.77963356,74.57006488,71.80759964,69.0451344,2.27832007,-0.51700664,-0.88834956,-40.0,5.0,45.0
2018-04-18,75.73249817,76.69000244,75.20549774,76.39199829,104550000,61.96194904,-1.59639244,58355020.9438342,2.61616811,1.04718166,76.13670758,72.39394913,68.65119067,2.20033853,-0.13091039,-0.73686173,-35.0,5.0,40.0
2018-04-19,77.16100311,78.4260025,76.95300293,77.84549713,130474000,65.81930255,-0.52703374,82225709.44377005,1.96636945,0.86907124,77.89721244,72.91974869,67.94228494,2.1837051,0.28301203,-0.53288698,65.0,100.0,35.0
2018-04-20,78.05999756,78.05999756,75.80449677,76.37449646,110832000,59.08205576,0.45694949,37633044.74287862,-1.5410626,0.90296171,78.55379567,73.53104858,68.5083015,2.19088467,0.45716212,-0.33487716,65.0,95.0,30.0
2018-04-23,77.33450317,77.40000153,75.17050171,75.89299774,89308000,56.96149692,1.41377487,22972184.32953386,-1.61517048,0.80389756,78.7851053,74.08994827,69.39479124,2.19474618,0.53647399,-0.16060693,65.0,90.0,25.0
2018-04-24,76.79000092,76.97499847,72.42250061,73.00450134,149894000,45.96496274,1.70254199,-59926081.77048704,-4.81843657,0.27863731,78.72386977,74.20929871,69.69472764,2.43052135,0.33580951,-0.06132364,65.0,85.0,20.0
2018-04-25,72.90000153,73.49949646,70.75099945,73.00849915,131746000,45.98099992,1.1968249,-48934667.8996634,-5.36886237,-0.33989696,78.56821572,74.37489853,70.18158134,2.46231891,0.18179693,-0.01269953,65.0,80.0,15.0
2018-04-26,74.25050354,76.47100067,73.92500305,75.89800262,176022000,56.37818209,0.85636635,52438213.78777096,4.44445815,0.0585996,78.78526894,74.72219849,70.65912803,2.56233718,0.31481307,0.05280299,65.0,75.0,10.0
2018-04-27,81.70050049,81.90499878,78.36949921,78.6309967,261064000,63.71726914,1.47197507,172628786.98891133,6.68905177,0.7447273,79.50033034,75.43134842,71.3623665,2.90680307,0.64445113,0.17113262,95.0,100.0,5.0
2018-04-30,79.125,79.80000305,78.04699707,78.3065033,109282000,62.33374676,1.99962476,134794227.78451765,-1.94698957,0.59268415,79.7698611,76.05449905,72.33913701,2.79142336,0.84921491,0.30674908,90.0,95.0,5.0
2018-05-01,78.16100311,79.25,77.60900116,79.11299896,91442000,64.46455535,2.70396665,123694836.684869,-0.88652105,-0.04609951,80.52496359,76.44664917,72.36833475,2.67638091,1.05591474,0.45658221,85.0,100.0,15.0
2018-05-02,79.0490036,79.42500305,78.31800079,78.48400116,87206000,61.45201597,4.03450902,91231705.94484664,0.56108122,-0.2516082,80.91222303,76.65584946,72.39947588,2.51944305,1.13618338,0.59250245,85.0,95.0,10.0
2018-05-03,78.00050354,78.73999786,77.3010025,78.60399628,85038000,61.83011411,4.62596703,76499422.09585463,-1.44004746,-0.59224989,81.09583834,76.73169937,72.3675604,2.41139828,1.18631804,0.71126557,85.0,90.0,5.0
2018-05-04,78.12249756,79.24500275,78.10949707,79.04750061,68872000,63.30808222,4.30826721,68144078.16143432,1.08279568,-0.32986407,81.56562299,76.99899979,72.43237658,2.28380902,1.24128705,0.81726986,80.0,85.0,5.0
2018-05-07,79.46700287,80.34750366,79.39150238,80.00700378,76038000,66.43250092,4.37213427,69019464.37418135,1.49898144,-0.01844887,82.23813119,77.41040039,72.58266959,2.18542842,1.34355812,0.92252751,90.0,100.0,10.0
2018-05-08,79.75,79.84400177,79.12550354,79.61949921,61358000,63.98748458,4.48055967,52147469.78348768,-0.4505402,0.41834076,82.03976173,78.07190018,74.10403863,2.0550356,1.36245002,1.01051201,90.0,95.0,5.0
2018-05-09,80.0,80.40000153,79.59999847,80.40000153,72746000,66.72801558,4.58816757,52989461.0451103,0.56662833,1.01188983,81.15014497,78.81105042,76.47195586,1.92953235,1.42041868,1.09249335,90.0,100.0,10.0
2018-05-10,80.4240036,80.77999878,80.17199707,80.45400238,56350000,66.92152879,4.76512553,43908276.88247838,0.51358927,0.61880294,80.79192266,79.26665039,77.74137812,1.79737928,1.44340995,1.16267667,95.0,100.0,5.0
2018-05-11,80.54949951,80.55500031,79.89450073,80.14550018,45278000,64.53883542,4.75102564,33385251.54242904,-0.3665109,-0.08675332,80.96148507,79.41810074,77.87471641,1.68369131,1.4087252,1.21188637,90.0,95.0,5.0
2018-05-14,80.19999695,80.55899811,80.00250244,80.07700348,50190000,63.97688975,4.47088343,26690142.24764968,0.0620913,0.11415476,80.98657087,79.59515076,78.20373064,1.57097175,1.35272552,1.2400542,60.0,90.0,30.0
2018-05-15,79.38999939,79.38999939,78.26100159,78.80599976,101550000,54.23986177,4.01929131,-1629961.4492552,-1.61789642,0.04101723,81.00957906,79.56445084,78.11932262,1.59547476,1.17780378,1.22760412,60.0,85.0,25.0
2018-05-16,78.875,79.72149658,78.83350372,79.36399841,51412000,57.40237603,3.53909963,3882363.71703339,0.78069804,0.06297891,80.91994559,79.65245056,78.38495554,1.52747697,1.07623295,1.19732988,60.0,80.0,20.0
2018-05-17,79.02799988,79.70200348,78.65000153,79.08799744,42952000,55.30188862,3.04542542,1021062.32387959,-0.24859314,0.18212434,80.83439103,79.70085068,78.56731033,1.47992947,0.95851191,1.14956629,60.0,75.0,15.0
2018-05-18,79.0664978,79.17949677,78.60500336,78.71849823,52852000,52.44711173,2.52648366,-2715271.20122742,-0.3084347,0.0430013,80.89099747,79.66795044,78.44490341,1.38938586,0.82277887,1.08420881,60.0,70.0,10.0
2018-05-21,79.25,79.60250092,78.75,79.27300262,58504000,56.21586699,2.03391711,3676728.12584234,0.41383597,-0.06551325,80.81549437,79.59455032,78.37360628,1.33884754,0.75606296,1.01857964,60.0,65.0,5.0
2018-05-22,79.49449921,79.49449921,78.76249695,79.06999969,42312000,54.46014937,1.83530006,1446512.11006418,-0.08261214,-0.02872044,80.79993316,79.53960037,78.27926758,1.27816302,0.67600784,0.95006528,55.0,60.0,5.0
2018-05-23,78.55249786,80.09300232,78.31700134,80.09300232,67238000,61.23855623,1.57535871,13689809.99312868,0.20207433,-0.06517584,80.69677849,79.50890045,78.32102241,1.32794681,0.69361216,0.89877465,50.0,55.0,5.0
2018-05-24,79.90149689,80.41200256,79.41899872,80.15350342,68600000,61.61400684,1.46539167,11955367.33368909,1.02846655,-0.01368811,80.58173785,79.47885056,78.37596326,1.29445252,0.69987151,0.85899402,40.0,50.0,10.0
2018-05-25,80.15000153,80.70600128,80.02249908,80.50749969,53968000,63.88804031,1.48456662,13255204.37653398,0.5683392,0.0797969,80.72194634,79.51505051,78.30815467,1.23335748,0.7230351,0.83180224,95.0,100.0,5.0
2018-05-29,80.03549957,81.08950043,80.00749969,80.64350128,76930000,64.77874086,1.46946653,12747458.50467304,0.25914273,0.09950204,80.92329371,79.57170029,78.22010687,1.21822181,0.73943711,0.81332921,90.0,100.0,10.0
2018-05-30,80.90499878,81.30000305,80.64649963,81.24449921,58148000,68.58348266,1.60948372,16783707.38228575,0.47736193,0.30902788,81.3883621,79.81555023,78.24273837,1.1620498,0.79080921,0.80882521,95.0,100.0,5.0
2018-05-31,81.15000153,81.75,81.06749725,81.48100281,63326000,70.00044218,1.86819979,16455183.68398398,0.46936186,0.27789426,81.84999644,80.02725067,78.2045049,1.1140951,0.83562074,0.81418432,95.0,100.0,5.0
2018-06-01,81.85150146,82.33650208,81.75450134,82.07700348,66268000,73.36424751,2.14900004,20644381.64897872,0.55923034,0.35867661,82.39804699,80.32615128,78.25425556,1.08823552,0.90592508,0.83253247,45.0,100.0,55.0
2018-06-04,82.44499969,83.28399658,82.27449799,83.2634964,63754000,78.65764232,2.43709946,30644252.18856426,1.16183318,0.5057034,83.2063161,80.78065109,78.35498608,1.10011127,1.0450082,0.87502762,50.0,100.0,50.0
2018-06-05,83.64949799,84.94999695,83.50299835,84.81749725,95644000,83.44539521,2.90799077,52096362.2864709,2.18954587,0.68327438,84.53876145,81.33510056,78.13143966,1.1587502,1.26441598,0.95290529,55.0,100.0,45.0
2018-06-06,85.22550201,85.72499847,84.32350159,84.78749847,109464000,83.04580316,3.37400716,42027244.34766653,1.02138372,0.79367397,85.32316412,81.90685043,78.49053675,1.18302487,1.40234278,1.04279279,55.0,95.0,40.0
2018-06-07,84.9280014,84.99500275,83.80549622,84.46499634,75314000,78.55254638,3.56314061,29969758.85026142,-0.98554416,0.67491212,85.83808077,82.34404984,78.85001891,1.18367304,1.45223918,1.12468206,55.0,90.0,35.0
2018-06-08,84.05599976,84.47200012,83.65049744,84.19950104,59102000,74.84824021,3.67084846,21667747.56150207,-0.47120231,0.52494524,86.06695195,82.7486496,79.43034725,1.147456,1.44104187,1.18795403,55.0,85.0,30.0
2018-06-11,84.07550049,84.71199799,84.02950287,84.45600128,46710000,76.06011328,3.84803238,19906543.71464871,0.452223,0.51333362,86.23290466,83.14349976,80.05409485,1.10095991,1.43000767,1.23636475,55.0,80.0,25.0
2018-06-12,84.65000153,84.97550201,84.5759964,84.9375,45184000,78.24629764,3.76280772,20242815.4185194,0.35808978,0.52322832,86.32866875,83.57289963,80.8171305,1.04281399,1.43876565,1.27684493,80.0,100.0,20.0
2018-06-13,85.14050293,85.6875,85.0059967,85.24299622,66550000,79.56203877,3.59673246,20258807.73566892,0.58472998,0.53396513,86.40212249,83.97274933,81.54337617,1.0135326,1.44678503,1.31083295,85.0,100.0,15.0
2018-06-14,85.6740036,86.23999786,85.4434967,86.19300079,63488000,83.09493895,3.65269051,27541550.07918366,0.62101062,0.54913,86.56574631,84.44394913,82.32215194,1.0118795,1.50992038,1.35065044,90.0,100.0,10.0
2018-06-15,85.69999695,86.04350281,85.4260025,85.79850006,95552000,76.95701352,3.73024953,15680298.4312639,-0.06914478,0.48629249,86.37846636,84.81609879,83.25373121,0.98739138,1.49635522,1.37979139,90.0,95.0,5.0
2018-06-18,85.31300354,86.33699799,85.12799835,86.1894989,62154000,78.69044456,3.76742414,17247906.33866993,-0.00438535,0.36967064,86.48303317,85.10869904,83.73436491,1.00955221,1.49425528,1.40268417,80.0,90.0,10.0
2018-06-19,85.45200348,86.80549622,85.01950073,86.73899841,85802000,80.93048928,3.79334081,22684315.56881944,0.37467627,0.18818368,86.96528259,85.30084915,83.63641572,1.08719653,1.51440194,1.42502773,95.0,100.0,5.0
2018-06-20,87.125,88.14649963,87.06800079,87.5039978,86652000,83.59759958,3.97469126,30612390.39481888,2.10934287,0.29697959,87.64886561,85.57249908,83.49613256,1.119227,1.56932601,1.45388738,95.0,100.0,5.0
2018-06-21,88.0,88.15499878,85.87799835,86.51100159,98822000,69.56505166,3.97575823,7204706.31579819,-1.36117641,0.25941637,87.7784847,85.77709961,83.77571452,1.23500434,1.49683591,1.46247709,90.0,95.0,5.0
2018-06-22,87.1309967,87.15000153,85.59500122,85.78350067,81502000,61.20222019,3.90675786,-4885745.67203959,-1.22870093,0.1836665,87.64127493,85.93549957,84.22972421,1.26700394,1.35426808,1.44083529,85.0,90.0,5.0
2018-06-25,85.12550354,85.25,82.31549835,83.15750122,150224000,41.29290732,3.39820811,-75722544.90975824,-5.05886682,-0.36744248,88.0536641,85.80564957,83.55763503,1.48710378,0.99792107,1.35225244,80.0,85.0,5.0
2018-06-26,83.61849976,85.07849884,83.16699982,84.55449677,87732000,50.76088478,2.91219165,-39670952.54357527,0.74079009,-0.32917245,88.08518909,85.76734924,83.4495094,1.53049316,0.8378037,1.24936269,75.0,80.0,5.0
2018-06-27,85.40550232,85.59750366,83.0,83.02549744,97444000,42.4377207,2.06805026,-59547472.1860875,0.46915884,-0.34072956,88.38686873,85.54559937,82.70433,1.63719421,0.57238693,1.11396754,70.0,75.0,5.0
2018-06-28,83.6269989,85.27500153,83.0585022,85.07250214,90594000,53.7246963,1.33512586,-15003142.01311544,-0.32295499,-0.43512612,88.25214274,85.4335495,82.61495626,1.6984252,0.54322797,0.99981963,65.0,70.0,5.0
2018-06-29,85.84999847,86.17050171,84.71600342,84.98999786,90870000,53.25703474,0.94036776,-13638418.59955362,2.04321348,-0.2238903,88.17116349,85.35269928,82.53423507,1.67403251,0.505093,0.9008743,-25.0,65.0,90.0
2018-07-02,84.13500214,85.69450378,83.90299988,85.68900299,63714000,56.79725634,0.9466849,-3061176.55259997,-1.81220074,-0.40467183,88.07733297,85.30264969,82.52796641,1.68577965,0.52863693,0.82642683,-25.0,60.0,85.0
2018-07-03,86.19799805,86.25,84.62400055,84.69799805,43546000,50.74321829,1.00084343,-10350835.59481635,2.38320769,-0.20381869,87.71641947,85.09854965,82.48067984,1.67980163,0.45111038,0.75136354,-25.0,55.0,80.0
2018-07-05,85.26899719,85.53450012,84.10749817,84.9865036,59662000,52.38493427,0.91554286,-5339262.14582541,-1.47335794,-0.56208877,86.91809951,84.84680023,82.77550096,1.65452166,0.410888,0.68326843,-25.0,50.0,75.0
2018-07-06,84.80000305,85.7634964,84.58350372,85.53150177,53006000,55.49814462,0.91794256,883907.87034561,0.78471965,-0.34749917,86.57411843,84.74885025,82.92358207,1.60706876,0.42118403,0.63085155,-25.0,45.0,70.0
2018-07-09,86.20249939,86.97799683,85.81150055,86.9509964,60240000,62.57886212,0.89226685,16270534.88397596,2.36484392,0.01185532,87.05390065,84.86559982,82.67729899,1.59101139,0.54441251,0.61356374,-25.0,40.0,65.0
2018-07-10,86.92649841,87.5,86.55000305,87.15350342,60058000,63.49944405,1.11549174,15523558.82319535,0.99693342,0.61743534,87.51835339,85.26520004,83.0120467,1.52690995,0.64373961,0.61959892,-25.0,35.0,60.0
2018-07-11,86.89949799,87.84799957,86.69999695,87.75,64196000,66.21926273,1.25870806,19663401.68808312,0.44527526,0.58788386,88.21836063,85.58475037,82.9511401,1.48901922,0.75776518,0.64723217,45.0,100.0,55.0
2018-07-12,88.22550201,89.90000153,88.10900116,89.83100128,90654000,73.78988092,1.82770017,50388435.96201386,3.41885814,0.88285379,89.37587244,86.26530075,83.15472906,1.55511745,1.00922552,0.71963084,50.0,100.0,50.0
2018-07-13,90.19650269,90.76499939,89.7614975,90.65149689,87664000,76.13313312,2.55049985,54304707.01579542,1.44090516,1.0592398,90.76744009,86.82320023,82.87896036,1.49995589,1.24893429,0.82549153,55.0,100.0,45.0
2018-07-16,91.09750366,92.09750366,90.72250366,91.12449646,109324000,77.42585002,3.24140078,53832979.42960499,1.44230766,0.99914922,91.92083926,87.43665009,82.95246091,1.49456098,1.44570683,0.94953459,60.0,100.0,40.0
2018-07-17,90.57800293,92.58450317,89.8690033,92.19650269,113658000,80.13531612,3.80016759,66198271.09470344,-0.43781917,1.13658738,93.2113459,88.08740005,82.96345421,1.61665487,1.65915012,1.09145769,65.0,100.0,35.0
2018-07-18,92.40000153,92.94400024,91.56349945,92.14600372,97238000,79.63502926,4.52854284,53269418.51274297,1.45804072,1.04407068,93.9341215,88.83220062,83.73027975,1.59303946,1.78405152,1.22997646,65.0,95.0,30.0
2018-07-19,91.47299957,92.05000305,90.56349945,90.64849854,93538000,66.04868304,4.77957611,18116135.09696281,-1.50496785,1.04090969,93.88739668,89.39840012,84.90940355,1.59198594,1.7159642,1.32717401,65.0,90.0,25.0
2018-07-20,91.25050354,91.74199677,90.50299835,90.68499756,77688000,66.20482644,4.727351,15337844.37620821,-0.29385495,0.93305223,93.62450723,89.91374969,86.20299216,1.55668719,1.63900832,1.38954087,65.0,85.0,20.0
2018-07-23,90.61049652,90.94999695,88.49949646,90.09999847,77770000,61.1929558,4.20151634,4277258.34427245,-4.40425505,0.25614233,93.37122616,90.2286499,87.08607365,1.64606852,1.50301062,1.41223482,65.0,80.0,15.0
2018-07-24,91.45050049,92.0,90.46900177,91.46199799,85574000,67.54815112,3.97427419,24690801.59364478,2.70109026,0.42655802,93.10062802,90.65949936,88.2183707,1.67146182,1.49423287,1.42863443,65.0,75.0,10.0
2018-07-25,91.46499634,93.19200134,91.13200378,93.18049622,74764000,73.60752878,3.70971629,43561892.51593842,2.55557647,0.63758814,93.18638189,91.20254898,89.21871607,1.71031539,1.61064862,1.46503727,95.0,100.0,5.0
2018-07-26,91.94999695,92.23400116,90.22499847,90.40000153,198488000,55.10886004,3.49817429,-64702966.12643037,-0.94383566,0.20131876,93.11088583,91.25944901,89.40801218,1.83483363,1.42820102,1.45767002,75.0,95.0,20.0
2018-07-27,93.80249786,94.00250244,90.32649994,90.8635025,193620000,57.10552707,3.49581655,-36621870.63398279,1.77516134,0.23474438,93.10845907,91.28064957,89.45284006,2.01895052,1.30854161,1.42784433,75.0,90.0,15.0
2018-07-30,91.36650085,91.47499847,88.3010025,88.96099854,131246000,47.47514123,3.39002571,-75362627.91695094,-5.50538992,-0.46002538,93.36565101,91.06429977,88.76294854,2.13445506,1.03258488,1.34879244,75.0,85.0,10.0
