Date,Open,High,Low,Close,Volume,AAPL,MSFT,GOOGL,TSLA,NVDA,META,NFLX
2015-05-28,21.48550034,21.56749916,21.27350044,21.32850075,38248000,32.94499969,47.45000076,27.70899963,16.76333237,5.53499985,80.15000153,89.50714111
2015-05-29,21.36149979,21.625,21.36149979,21.46150017,60322000,32.56999969,46.86000061,27.26600075,16.71999931,5.53249979,79.19000244,89.15142822
2015-06-01,21.52000046,21.65800095,21.30999947,21.54599953,45066000,32.63499832,47.22999954,27.46050072,16.62999916,5.59499979,80.29000092,89.00285339
2015-06-02,21.50349998,21.66150093,21.3125,21.54949951,33378000,32.49000168,46.91999817,27.69750023,16.55666733,5.48500013,80.44000244,89.12999725
2015-06-03,21.71999931,21.91950035,21.63750076,21.8295002,54558000,32.52999878,46.84999847,27.76449966,16.59933281,5.42500019,82.44000244,88.80857086
2015-06-04,21.71999931,21.83799934,21.46299934,21.53899956,50216000,32.34000015,46.36000061,27.58449936,16.39466667,5.52250004,82.05000305,89.34857178
2015-06-05,21.4829998,21.54000092,21.32500076,21.34749985,38158000,32.16249847,46.13999939,27.47649956,16.60933304,5.56500006,82.13999939,90.45999908
2015-06-08,21.28100014,21.34000015,21.07150078,21.17499924,43450000,31.95000076,45.72999954,27.17399979,17.08600044,5.4375,80.66999817,89.60428619
2015-06-09,21.14800072,21.37450027,20.95700073,21.27400017,45774000,31.85499954,45.65000153,27.1079998,17.06666756,5.46500015,80.66999817,92.44999695
2015-06-10,21.32299995,21.61000061,21.28300095,21.53849983,43446000,32.22000122,46.61000061,27.62999916,16.71333313,5.36749983,82.16000366,95.87142944
2015-06-11,21.61450005,21.94449997,21.57349968,21.64850044,58450000,32.14749908,46.43999863,27.50200081,16.7606678,5.42500019,81.83000183,95.09428406
2015-06-12,21.5625,21.61800003,21.41300011,21.49600029,41088000,31.79249954,45.97000122,27.37350082,16.71266747,5.27750015,81.52999878,94.41857147
2015-06-15,21.38299942,21.40250015,21.13199997,21.18350029,41020000,31.72999954,45.47999954,27.14999962,16.69199944,5.26749992,80.70999908,93.431427
2015-06-16,21.20750046,21.39850044,21.13349915,21.36300087,45928000,31.89999962,45.83000183,27.24349976,16.87466621,5.33249998,81.05999756,95.27285767
2015-06-17,21.41799927,21.56749916,21.23749924,21.39049911,43718000,31.82500076,45.97000122,27.32999992,17.36066628,5.39499998,81.79000092,94.27143097
2015-06-18,21.51499939,21.98649979,21.47050095,21.96949959,67568000,31.96999931,46.72000122,27.80900002,17.45933342,5.48500013,82.91000366,94.74285889
2015-06-19,22.01300049,22.24950027,21.66200066,21.74600029,89902000,31.64999962,46.09999847,27.87599945,17.50066757,5.46750021,82.51000214,93.87142944
2015-06-22,21.85000038,21.96199989,21.70899963,21.81450081,36472000,31.90250015,46.22999954,27.98399925,17.31933212,5.44500017,84.73999786,96.41428375
2015-06-23,21.77949905,22.35199928,21.68449974,22.29949951,64900000,31.75749969,45.90999985,28.16950035,17.84466743,5.30499983,87.87999725,97.31285858
2015-06-24,22.24850082,22.32349968,22.0114994,22.04199982,52416000,32.02750015,45.63999939,27.92849922,17.6779995,5.25250006,88.86000061,96.94428253
2015-06-25,21.9034996,22.17350006,21.81949997,22.00499916,44750000,31.875,45.65000153,27.89749908,17.9193325,5.29250002,87.98000336,94.89142609
2015-06-26,22.08799934,22.17449951,21.75300026,21.90500069,52490000,31.6875,45.25999832,27.65299988,17.80599976,5.18499994,88.01000214,93.08856964
2015-06-29,21.74900055,21.85000038,21.45000076,21.49300003,55064000,31.13249969,44.36999893,27.0625,17.46800041,5.03000021,85.80000305,92.23143005
2015-06-30,21.70999908,21.7784996,21.52300072,21.7045002,51938000,31.35750008,44.15000153,27.00200081,17.88400078,5.02750015,85.76999664,93.84857178
2015-07-01,21.96750069,22.0,21.77899933,21.86949921,39742000,31.64999962,44.45000076,27.16500092,17.94333267,5.0999999,86.91000366,93.63571167
2015-07-02,21.85000038,21.90999985,21.67399979,21.88549995,26868000,31.61000061,44.40000153,27.36700058,18.66799927,5.10500002,87.29000092,94.04428864
2015-07-06,21.7614994,21.98649979,21.6760006,21.80200005,38064000,31.5,44.38999939,27.28100014,18.64800072,5.04250002,87.55000305,94.57142639
2015-07-07,21.7840004,21.8864994,21.2784996,21.83600044,69084000,31.42250061,44.29999924,27.50149918,17.85866737,4.94750023,87.22000122,94.09143066
2015-07-08,21.71750069,21.79949951,21.44149971,21.48500061,47662000,30.64249992,44.24000168,27.08499908,16.99733353,4.9124999,85.65000153,93.50714111
2015-07-09,21.74500084,21.93600082,21.70750046,21.71949959,45428000,30.01749992,44.52000046,27.23250008,17.19466782,4.85249996,85.87999725,95.72714233
2015-07-10,22.02449989,22.23600006,21.95000076,22.17550087,48020000,30.81999969,44.61000061,27.80550003,17.27666664,4.9375,87.94999695,97.22856903
2015-07-13,22.41449928,22.89349937,22.37700081,22.7784996,79136000,31.41500092,45.54000092,28.58650017,17.47733307,4.96999979,90.09999847,101.08714294
2015-07-14,23.11599922,23.47999954,22.90800095,23.2784996,94724000,31.40250015,45.61999893,29.20899963,17.70999908,4.97249985,89.68000031,100.37142944
2015-07-15,23.15200043,23.23500061,23.01000023,23.05949974,59748000,31.70499992,45.75999832,29.19799995,17.54266739,4.9375,89.76000214,98.12999725
2015-07-16,23.27499962,23.79400063,23.23999977,23.77400017,81912000,32.12749863,46.65999985,30.0890007,17.77866745,5.04750013,90.84999847,115.80999756
2015-07-17,23.88500023,24.27099991,23.86249924,24.15049934,98644000,32.40499878,46.61999893,34.98099899,18.31066704,5.01749992,94.97000122,114.76999664
2015-07-20,24.62849998,24.65999985,24.27000046,24.40500069,95050000,33.01750183,46.91999817,34.64199829,18.81733322,4.92500019,97.91000366,110.55000305
2015-07-21,24.39500046,24.44400024,24.12750053,24.39999962,63636000,32.6875,47.27999878,34.76750183,17.78466606,4.94750023,98.38999939,112.51000214
2015-07-22,24.29949951,24.625,24.24500084,24.41349983,62298000,31.30500031,45.54000092,34.75500107,17.8579998,4.85249996,97.04000092,111.5
2015-07-23,24.58300018,24.58300018,23.78499985,24.10899925,187488000,31.29000092,46.11000061,33.73649979,17.81333351,4.9124999,95.44000244,110.09999847
2015-07-24,28.94949913,29.0284996,26.46750069,26.47100067,438188000,31.125,45.93999863,32.73849869,17.69400024,4.85500002,96.94999695,109.33999634
2015-07-27,26.38750076,27.24749947,26.32999992,26.57049942,149820000,30.69249916,45.34999847,32.91350174,16.86733246,4.82749987,94.16999817,106.43000031
2015-07-28,26.79999924,26.81949997,26.15600014,26.30150032,105462000,30.84499931,45.34000015,32.98300171,17.6546669,4.93249989,95.29000092,106.90000153
2015-07-29,26.54599953,26.64850044,26.25099945,26.45000076,75052000,30.74749947,46.29000092,33.07149887,17.58799934,4.99249983,96.98999786,107.08000183
2015-07-30,26.38249969,26.95999908,26.21450043,26.83799934,74862000,30.59250069,46.88000107,33.22800064,17.7859993,5.00500011,95.20999908,111.55999756
2015-07-31,26.9545002,27.1420002,26.72599983,26.80750084,60512000,30.32500076,46.70000076,32.875,17.74333382,4.98750019,94.01000214,114.30999756
2015-08-03,26.87249947,27.02199936,26.46800041,26.75149918,60284000,29.61000061,46.81000137,33.23600006,17.3326664,5.07250023,94.13999939,112.55999756
2015-08-04,26.48450089,26.84749985,26.45800018,26.59499931,58692000,28.65999985,47.54000092,33.06399918,17.75200081,5.09250021,94.05999756,121.15000153
2015-08-05,26.94000053,26.95700073,26.70599937,26.85050011,57788000,28.85000038,47.58000183,33.66450119,18.00866699,5.14499998,96.44000244,123.70999908
2015-08-06,26.96500015,27.13699913,26.37599945,26.47299957,76410000,28.78249931,46.61999893,33.50749969,16.40866661,5.11250019,95.12000275,126.44999695
2015-08-07,26.45800018,26.47299957,25.91049957,26.13100052,79384000,28.87999916,46.74000168,33.2195015,16.1673336,5.74499989,94.30000305,123.51999664
2015-08-10,26.4260006,26.61400032,26.14999962,26.20000076,52318000,29.93000031,47.33000183,33.1570015,16.07600021,5.94500017,94.15000153,123.02999878
2015-08-11,26.18250084,26.4489994,26.10000038,26.37299919,53532000,28.37249947,46.40999985,34.51499939,15.82466698,5.91499996,93.62000275,122.73999786
2015-08-12,26.1875,26.375,25.65299988,26.2954998,79246000,28.80999947,46.74000168,34.57350159,15.87800026,5.92999983,94.19000244,120.51000214
2015-08-13,26.36849976,26.7329998,26.27449989,26.4829998,57904000,28.78750038,46.72999954,34.32550049,16.1673336,5.88000011,93.43000031,123.73000336
2015-08-14,26.41250038,26.70549965,26.41250038,26.57600021,39896000,28.98999977,47.0,34.46849823,16.20999908,5.88500023,94.41999817,123.38999939
2015-08-17,26.56450081,26.93700027,26.3560009,26.76099968,51634000,29.29000092,47.31999969,34.70550156,16.99933243,5.84749985,93.93000031,125.36000061
2015-08-18,26.75200081,26.97450066,26.64999962,26.75099945,41426000,29.125,47.27000046,34.43650055,17.3813324,5.76999998,95.16999817,124.05000305
2015-08-19,26.68700027,26.86249924,26.45000076,26.64599991,46480000,28.75250053,46.61000061,34.70199966,17.01666641,5.74749994,95.30999756,122.05999756
2015-08-20,26.51950073,26.66250038,25.78849983,25.78899956,88160000,28.16250038,45.65999985,33.97399902,16.14533234,5.53999996,90.55999756,112.48999786
2015-08-21,25.36800003,25.61650085,24.7234993,24.7234993,134130000,26.44000053,43.06999969,32.20149994,15.3846674,5.36749983,86.05999756,103.95999908
2015-08-24,23.17900085,23.82900047,22.54999924,23.1685009,201952000,25.78000069,41.68000031,30.90550041,14.59133339,5.17749977,82.08999634,96.87999725
2015-08-25,24.37450027,24.47200012,23.3125,23.31850052,113586000,25.93499947,40.47000122,30.62350082,14.66866684,5.07000017,83.0,101.51999664
2015-08-26,24.20100021,25.18600082,23.93799973,25.03849983,127172000,27.42250061,42.70999908,32.98699951,14.98933315,5.45249987,87.19000244,110.12999725
2015-08-27,25.68549919,26.1345005,25.36300087,25.9185009,122290000,28.22999954,43.90000153,33.39799881,16.19933319,5.65749979,89.73000336,117.66000366
2015-08-28,25.875,26.07500076,25.65200043,25.90049934,54934000,28.32250023,43.93000031,32.98450089,16.56533241,5.68249989,91.01000214,117.62999725
2015-08-31,25.8220005,25.97050095,25.45350075,25.64450073,60046000,28.19000053,43.52000046,32.39099884,16.60400009,5.61999989,89.43000031,115.02999878
2015-09-01,24.95700073,25.5,24.67149925,24.82699966,77290000,26.93000031,41.81999969,31.47800064,15.90866661,5.38999987,87.23000336,105.79000092
2015-09-02,25.25449944,25.54299927,24.88599968,25.52750015,74142000,28.08499908,43.36000061,32.24549866,16.5126667,5.55249977,89.88999939,105.44000244
2015-09-03,25.72500038,25.79199982,25.12849998,25.23600006,62994000,27.59250069,43.5,31.85250092,16.37133217,5.56750011,88.15000153,101.05999756
2015-09-04,24.88249969,25.14249992,24.78199959,24.95000076,53850000,27.31749916,42.61000061,31.44799995,16.12866783,5.4375,88.26000214,98.79000092
2015-09-08,25.43449974,25.91749954,25.42550087,25.87700081,76214000,28.07749939,43.88999939,32.19400024,16.54466629,5.67000008,89.52999878,94.94999695
2015-09-09,26.20000076,26.49749947,25.75300026,25.84449959,87414000,27.53750038,43.06999969,32.17050171,16.59399986,5.55749989,90.44000244,99.18000031
2015-09-10,25.75749969,26.30649948,25.73900032,26.11199951,51520000,28.14249992,43.29000092,32.55400085,16.56533241,5.64499998,91.98000336,99.48000336
2015-09-11,26.05349922,26.47200012,26.03050041,26.47200012,64558000,28.55249977,43.47999954,32.76499939,16.68266678,5.6624999,92.05000305,97.51000214
2015-09-14,26.47200012,26.62249947,25.92900085,26.06900024,62604000,28.82749939,43.04000092,32.62350082,16.8793335,5.67250013,92.30999756,95.69000244
2015-09-15,26.16250038,26.39599991,25.86000061,26.11849976,57318000,29.06999969,43.97999954,33.25350189,16.9046669,5.73500013,92.90000153,99.16000366
2015-09-16,26.09900093,26.41500092,25.9260006,26.36949921,45056000,29.10250092,44.29999924,33.27600098,17.48333359,5.7750001,93.44999695,104.08000183
2015-09-17,26.34900093,27.3484993,26.32850075,26.94350052,83390000,28.47999954,44.25,33.58349991,17.47133255,5.82749987,94.33999634,104.20999908
2015-09-18,26.7310009,27.31200027,26.56749916,27.01300049,123202000,28.36249924,43.47999954,33.04600143,17.37466621,5.82250023,94.40000153,102.62000275
2015-09-21,27.21649933,27.48900032,26.97949982,27.41950035,65666000,28.80249977,44.11000061,33.34899902,17.61333275,5.88250017,95.55000305,100.30000305
2015-09-22,26.98550034,27.17749977,26.63299942,26.92000008,76834000,28.35000038,43.90000153,32.65999985,17.39599991,5.72249985,92.95999908,98.47000122
2015-09-23,26.91500092,27.06049919,26.70000076,26.80349922,44752000,28.57999992,43.86999893,32.66450119,17.40399933,5.75,93.97000122,98.06999969
2015-09-24,26.52750015,26.72800064,26.14349937,26.6875,70020000,28.75,43.90999985,32.74549866,17.54133224,5.86000013,94.41000366,103.76000214
2015-09-25,27.12849998,27.13999939,26.06999969,26.21249962,80620000,28.67749977,43.93999863,32.00749969,17.12733269,5.90250015,92.76999664,102.23999786
2015-09-28,26.00099945,26.01399994,24.71649933,25.20299911,108690000,28.11000061,43.29000092,31.21249962,16.56200027,5.82499981,89.20999908,99.47000122
2015-09-29,25.29999924,25.5739994,24.52499962,24.80349922,89150000,27.26499939,43.43999863,31.13050079,16.44333267,5.92749977,86.66999817,98.34999847
2015-09-30,25.27199936,25.63999939,25.08349991,25.59449959,80094000,27.57500076,44.25999832,31.9185009,16.55999947,6.1624999,89.90000153,103.26000214
2015-10-01,25.54999924,26.04000092,25.29999924,26.0359993,75370000,27.39500046,44.61000061,32.09999847,15.99199963,6.04250002,90.94999695,105.98000336
2015-10-02,25.64949989,26.62999916,25.40500069,26.62700081,91956000,27.59499931,45.56999969,32.84949875,16.50466728,6.19999981,92.06999969,106.11000061
2015-10-05,26.84950066,27.2954998,26.79999924,27.18400002,67828000,27.69499969,46.63000107,33.58399963,16.40999985,6.35500002,94.01000214,111.25
2015-10-06,27.27499962,27.57500076,26.66650009,26.87400055,90056000,27.82749939,46.75,33.58200073,16.09733391,6.4375,92.80000305,108.33000183
2015-10-07,27.08950043,27.10000038,26.45000076,27.09700012,76242000,27.69499969,46.79999924,33.5,15.46399975,6.50500011,92.40000153,108.09999847
2015-10-08,26.83550072,26.96949959,25.99449921,26.65800095,93528000,27.375,47.45000076,33.34999847,15.11466694,6.54250002,92.47000122,114.93000031
2015-10-09,26.72400093,27.08950043,26.51350021,26.98999977,70748000,28.03000069,47.11000061,33.56200027,14.71266747,6.51749992,93.23999786,113.33000183
2015-10-12,26.99799919,27.54100037,26.98999977,27.5095005,55522000,27.89999962,47.0,33.82149887,14.37199974,6.5875001,94.26000214,113.44999695
2015-10-13,27.31299973,27.65999985,27.15500069,27.44499969,58760000,27.94750023,46.88999939,34.15850067,14.61666679,6.5999999,94.12000275,109.73000336
2015-10-14,27.56699944,27.61249924,26.98399925,27.24150085,71642000,27.55249977,46.68000031,34.02050018,14.4586668,6.84000015,94.06999969,110.23000336
2015-10-15,27.38750076,28.14999962,27.35000038,28.12199974,98740000,27.96500015,47.00999832,34.65100098,14.75399971,6.85750008,95.95999908,101.08999634
2015-10-16,28.26350021,28.54700089,28.01549911,28.53800011,86316000,27.76000023,47.50999832,34.76599884,15.13399982,6.96500015,97.54000092,98.98999786
2015-10-19,28.53800011,28.95000076,28.36899948,28.65749931,87508000,27.93250084,47.61999893,34.99750137,15.20666695,6.95249987,98.47000122,101.69000244
2015-10-20,28.60000038,28.64999962,27.76399994,28.04400063,86924000,28.44249916,47.77000046,34.0,14.20199966,6.94250011,97.0,98.98999786
2015-10-21,28.19350052,28.26250076,27.62599945,27.78849983,66872000,28.44000053,47.20000076,33.59000015,14.00599957,6.85249996,97.11000061,97.95999908
2015-10-22,28.13500023,28.45750046,27.83349991,28.19549942,155588000,28.875,48.02999878,34.05699921,14.11466694,7.0999999,99.66999817,97.31999969
2015-10-23,30.88400078,30.97249985,29.76799965,29.95149994,213854000,29.77000046,52.86999893,35.96649933,13.93933296,7.14750004,102.19000244,100.04000092
2015-10-26,30.11499977,30.49250031,29.81450081,30.43050003,85394000,28.81999969,54.25,36.55599976,14.350667,7.11499977,103.76999664,103.04000092
2015-10-27,30.43000031,30.73550034,30.2765007,30.55050087,75742000,28.63750076,53.68999863,36.64099884,14.0233326,7.11000013,103.69999695,103.06999969
2015-10-28,30.61499977,30.86149979,30.47500038,30.85499954,78524000,29.81749916,53.97999954,36.84600067,14.19733334,7.16750002,104.19999695,105.80000305
2015-10-29,30.88500023,31.37700081,30.76950073,31.32749939,77920000,30.13249969,53.36000061,37.24250031,14.10866737,6.92000008,104.87999725,105.12000275
2015-10-30,31.30050087,31.5359993,31.26399994,31.29500008,77488000,29.875,52.63999939,36.86949921,13.79533291,7.09250021,101.97000122,108.37999725
2015-11-02,31.35650063,31.43149948,31.02050018,31.41749954,56330000,30.29500008,53.24000168,37.38700104,14.25266743,7.17500019,103.30999756,107.63999939
2015-11-03,31.47649956,31.49449921,31.10000038,31.26549911,64938000,30.64249992,54.15000153,37.44100189,13.89000034,7.125,102.58000183,109.73999786
2015-11-04,31.38800049,32.29650116,31.36750031,32.04750061,96810000,30.5,54.40000153,37.76549911,15.44200039,7.00750017,103.94000244,114.05000305
2015-11-05,32.35499954,32.84999847,32.15449905,32.78250122,94476000,30.22999954,54.38000107,38.03350067,15.45133305,6.92749977,108.76000214,113.5
2015-11-06,32.75,33.11299896,32.59999847,32.96849823,81844000,30.26499939,54.91999817,38.08000183,15.49066734,7.88749981,107.09999847,114.05999756
2015-11-09,32.93249893,33.09799957,32.39250183,32.7745018,80976000,30.14249992,54.15999985,37.73849869,15.02200031,7.85249996,106.48999786,109.86000061
2015-11-10,32.55049896,33.0,32.36299896,32.98400116,69790000,29.19249916,53.50999832,37.9129982,14.4333334,7.70249987,107.91000366,112.69999695
2015-11-11,33.16249847,33.79800034,33.16249847,33.66249847,107746000,29.02750015,53.65000153,38.26250076,14.60533333,7.62750006,109.01000214,112.86000061
2015-11-12,33.65000153,33.7820015,33.21099854,33.27999878,85694000,28.93000031,53.31999969,37.82649994,14.1960001,7.5999999,108.01999664,108.91999817
2015-11-13,33.17850113,33.34999847,32.02249908,32.11750031,125222000,28.08499908,52.84000015,37.00350189,13.81266689,7.44999981,103.94999695,103.65000153
2015-11-16,32.04600143,32.49950027,31.11450005,32.39049911,148718000,28.54500008,53.77000046,37.52099991,14.28733253,7.5999999,104.04000092,111.34999847
2015-11-17,32.53250122,32.66249847,32.04999924,32.16500092,86404000,28.42250061,52.97000122,37.29899979,14.26666737,7.5999999,105.12999725,117.09999847
2015-11-18,32.32550049,33.24399948,32.31850052,33.17699814,89396000,29.32250023,53.84999847,38.00049973,14.73799992,7.75750017,107.76999664,120.62999725
2015-11-19,33.24950027,33.64300156,32.95000076,33.06349945,94104000,29.69499969,53.93999863,37.99700165,14.78666687,7.78000021,106.26000214,120.22000122
2015-11-20,33.39699936,33.44350052,32.87850189,33.42250061,77922000,29.82500076,54.18999863,38.84999847,14.66733265,7.84749985,107.31999969,123.83999634
2015-11-23,33.57500076,34.13850021,33.50600052,33.94950104,87702000,29.4375,54.18999863,38.83499908,14.51666737,7.73000002,106.94999695,125.02999878
2015-11-24,33.70700073,33.79000092,33.0605011,33.55749893,90868000,29.71999931,54.25,38.48149872,14.55000019,7.79250002,105.73999786,123.30999756
2015-11-25,33.75,33.98500061,33.56200027,33.76699829,53958000,29.50749969,53.68999863,38.46300125,15.30933285,7.78249979,105.41000366,124.16000366
2015-11-27,34.04000092,34.04949951,33.60499954,33.6629982,39336000,29.45249939,53.93000031,38.5984993,15.44066715,7.84749985,105.44999695,125.44000244
2015-11-30,33.79499817,34.0644989,33.22999954,33.24000168,113864000,29.57500076,54.34999847,38.14250183,15.350667,7.92999983,104.23999786,123.33000183
2015-12-01,33.6875,34.04999924,33.39300156,33.95299911,95024000,29.33499908,55.22000122,39.1894989,15.81266689,8.1875,107.12000275,125.37000275
2015-12-02,34.04999924,34.24100113,33.71250153,33.80049896,85470000,29.06999969,55.20999908,38.89250183,15.4659996,8.125,106.06999969,128.92999268
2015-12-03,33.97200012,34.13949966,33.07400131,33.3125,101294000,28.79999924,54.20000076,38.40999985,15.51399994,8.10750008,104.37999725,126.80999756
2015-12-04,33.29999924,33.73899841,33.06999969,33.63199997,90696000,29.75749969,55.90999985,38.96049881,15.35866737,8.4375,106.18000031,130.92999268
2015-12-07,33.73699951,33.77299881,33.02500153,33.49150085,74656000,29.56999969,55.81000137,38.6495018,15.40866661,8.27750015,105.61000061,125.36000061
2015-12-08,33.15650177,33.99950027,32.98949814,33.86650085,73038000,29.55750084,55.79000092,38.75699997,15.11466694,8.39000034,106.48999786,126.98000336
2015-12-09,33.90000153,33.95000076,32.7840004,33.23949814,103164000,28.90500069,54.97999954,38.12749863,14.96800041,8.17749977,104.59999847,124.19999695
2015-12-10,33.27949905,33.42649841,32.97800064,33.11600113,69110000,29.04249954,55.27000046,38.0019989,15.13799953,8.24499989,105.41999817,122.91000366
2015-12-11,32.56150055,32.89400101,31.9810009,32.00749969,109488000,28.29500008,54.06000137,37.52099991,14.46800041,8.12250042,102.12000275,118.91000366
2015-12-14,32.08750153,32.92950058,31.76350021,32.89550018,86594000,28.12000084,55.13999939,38.1269989,14.57199955,8.14249992,104.66000366,120.66999817
2015-12-15,33.25149918,33.57500076,32.86750031,32.93199921,95068000,27.62249947,55.20000076,38.00450134,14.73933315,8.24250031,104.55000305,118.59999847
2015-12-16,33.1780014,33.86750031,32.9659996,33.78850174,79290000,27.83499908,56.13000107,38.82949829,15.63399982,8.29249954,106.79000092,122.63999939
2015-12-17,34.0,34.125,33.53250122,33.53250122,73632000,27.24500084,55.70000076,38.49150085,15.55933285,8.16749954,106.22000122,122.51000214
2015-12-18,33.43249893,33.84199905,33.20650101,33.20700073,136826000,26.50749969,54.13000107,37.84249878,15.36400032,8.03499985,104.04000092,118.01999664
2015-12-21,33.42499924,33.49499893,32.94649887,33.2254982,65018000,26.83250046,54.83000183,38.04000092,15.50399971,8.22500038,104.76999664,116.62999725
2015-12-22,33.34149933,33.42449951,32.96300125,33.15750122,53356000,26.80750084,55.34999847,38.35649872,15.32999992,8.23250008,105.51000214,116.23999786
2015-12-23,33.32500076,33.33000183,32.83150101,33.18500137,54458000,27.15250015,55.81999969,38.42549896,15.31333256,8.26500034,104.62999725,118.16000366
2015-12-24,33.16749954,33.23400116,33.02999878,33.13949966,21824000,27.00749969,55.66999817,38.29199982,15.37133312,8.29249954,105.01999664,117.33000183
2015-12-28,33.27799988,33.77500153,33.27500153,33.75999832,75672000,26.70499992,55.95000076,39.11199951,15.26333332,8.28499985,105.93000031,117.11000061
2015-12-29,33.89899826,34.8219986,33.89450073,34.69850159,114700000,27.18499947,56.54999924,39.69800186,15.81266689,8.42000008,107.26000214,119.12000275
2015-12-30,34.5945015,34.7745018,34.31900024,34.45349884,70380000,26.82999992,56.31000137,39.51499939,15.87266731,8.34749985,106.22000122,116.70999908
2015-12-31,34.30400085,34.38750076,33.79449844,33.79449844,74992000,26.31500053,55.47999954,38.90050125,16.00066757,8.23999977,104.66000366,114.37999725
2016-01-04,32.8144989,32.88600159,31.37549973,31.84950066,186290000,26.33749962,54.79999924,37.97200012,14.89400005,8.09249973,102.22000122,109.95999908
2016-01-05,32.3429985,32.34550095,31.38249969,31.68950081,116452000,25.67749977,55.04999924,38.07649994,14.89533329,8.22249985,102.73000336,107.66000366
2016-01-06,31.10000038,31.98950005,31.01549911,31.63249969,106584000,25.17499924,54.04999924,37.96649933,14.60266685,7.88250017,102.97000122,117.68000031
2016-01-07,31.09000015,31.5,30.26049995,30.39699936,141498000,24.11249924,52.16999817,37.04999924,14.37666702,7.57000017,97.91999817,114.55999756
2016-01-08,30.9829998,31.20700073,30.29999924,30.35250092,110258000,24.23999977,52.33000183,36.54550171,14.0666666,7.40749979,97.33000183,111.38999939
2016-01-11,30.62400055,30.99250031,29.92849922,30.88699913,97832000,24.63249969,52.29999924,36.6534996,13.85666656,7.42000008,97.51000214,114.97000122
2016-01-12,31.26250076,31.29949951,30.61199951,30.89450073,94482000,24.98999977,52.77999878,37.26699829,13.99800014,7.54500008,99.37000275,116.58000183
2016-01-13,31.04400063,31.04400063,28.95800018,29.09049988,153104000,24.34749985,51.63999939,35.97850037,13.35400009,7.31500006,95.44000244,106.55999756
2016-01-14,29.01250076,30.11249924,28.49399948,29.64999962,144760000,24.87999916,53.11000061,36.56949997,13.74533272,7.16750002,98.37000275,107.05999756
2016-01-15,28.61199951,29.2310009,28.26499939,28.50900078,155690000,24.28249931,50.99000168,35.5245018,13.66600037,6.77750015,94.97000122,104.04000092
2016-01-19,28.85449982,29.20000076,28.32250023,28.72400093,96144000,24.16500092,50.56000137,35.95399857,13.64799976,6.83249998,95.26000214,107.88999939
2016-01-20,28.21800041,28.92250061,27.35899925,28.58849907,159328000,24.19750023,50.79000092,35.9280014,13.24666691,6.86999989,94.34999847,107.73999786
2016-01-21,28.67900085,29.44050026,28.4109993,28.75099945,99044000,24.07500076,50.47999954,36.33349991,13.33133316,6.94999981,94.16000366,102.34999847
2016-01-22,29.43650055,30.00499916,29.20549965,29.81900024,102402000,25.35499954,52.29000092,37.27299881,13.50333309,7.11250019,97.94000244,100.72000122
2016-01-25,29.89949989,30.42499924,29.72800064,29.82649994,87922000,24.86000061,51.79000092,36.68099976,13.09200001,7.10500002,97.01000214,99.12000275
2016-01-26,30.17250061,30.22500038,29.5189991,30.0625,75314000,24.99749947,52.16999817,36.6894989,12.90400028,7.17500019,97.33999634,97.83000183
2016-01-27,30.09950066,30.16950035,28.93899918,29.16749954,103058000,23.35499954,51.22000122,35.87900162,12.53800011,7.09000015,94.44999695,91.15000153
2016-01-28,30.4185009,31.90299988,29.87750053,31.76749992,280304000,23.52249908,52.06000137,37.41500092,12.64666653,7.01249981,109.11000061,94.41000366
2016-01-29,28.59900093,29.64999962,28.5,29.35000038,293552000,24.33499908,55.09000015,38.06750107,12.74666691,7.32250023,112.20999908,91.83999634
2016-02-01,28.90749931,29.09000015,28.51549911,28.7404995,127102000,24.10750008,54.70999908,38.53850174,13.12933254,7.32499981,115.08999634,94.08999634
2016-02-02,28.5,28.57799911,27.50449944,27.60499954,126240000,23.62000084,53.0,39.04550171,12.18533325,7.01499987,114.61000061,91.48999786
2016-02-03,27.67499924,27.79999924,26.09499931,26.55349922,200974000,24.08749962,52.15999985,37.46900177,11.56533337,7.05000019,112.69000244,90.73999786
2016-02-04,26.25,26.94949913,25.96100044,26.81299973,123982000,24.14999962,52.0,36.50149918,11.6886673,7.05249977,110.48999786,89.70999908
2016-02-05,26.4640007,26.47249985,24.95949936,25.10650063,194178000,23.50499916,50.15999985,35.18799973,10.84000015,6.60750008,104.06999969,82.79000092
2016-02-08,24.32349968,24.67499924,23.76049995,24.40500069,196510000,23.75250053,49.40999985,35.20800018,9.86600018,6.30499983,99.75,83.31999969
2016-02-09,23.90049934,24.91900063,23.70000076,24.10350037,141558000,23.74749947,49.27999878,35.05099869,9.88333321,6.37249994,99.54000092,86.12999725
2016-02-10,24.58799934,25.2329998,24.29999924,24.52400017,135724000,23.56749916,49.70999908,35.34249878,9.57800007,6.35750008,101.0,88.44999695
2016-02-11,24.55850029,25.46500015,24.20000076,25.19099998,147948000,23.42499924,49.68999863,35.31800079,10.03133297,6.32499981,101.91000366,86.34999847
2016-02-12,25.53499985,25.83749962,25.07449913,25.35400009,107696000,23.49749947,50.5,35.3445015,10.06933308,6.43249989,102.01000214,87.40000153
2016-02-16,25.97400093,26.22249985,25.58300018,26.05500031,102370000,24.15999985,51.09000015,35.88199997,10.34466743,6.74749994,101.61000061,89.05000305
