Date,Open,High,Low,Close,Volume,rsi,stoch_rsi,stoch_rsi_d,stoch_rsi_k,stoch_osc,awesome_osc,force_index,ease_move,ease_move_signal,obv,adi,bbands_upper,bbands_middle,bbands_lower,atr,macd,macd_signal,aroon,aroon_up,aroon_down,adx,adx_neg,adx_pos,ema_50,ema_200,sma_50,sma_200
2019-06-26,186.16000366,187.33000183,185.49000549,185.78999329,22595700,55.79014971,0.27162738,0.75351909,0.53535487,65.2097016,6.19970564,5812550.23143803,0.12220405,3.93361577,1232923100,4569561438.92904,192.37359091,181.95599976,171.5384086,2.52616684,1.60472609,1.00150389,52.0,84.0,32.0,20.99823818,25.66517485,30.35572338,182.43206792,175.9732785,183.85139954,174.31850014
2019-06-27,186.46000671,186.94000244,185.99000549,186.5,19709200,57.297073,0.29762856,0.54498186,0.33235478,58.23750309,5.72085356,6981280.81622562,0.26510524,2.2578097,1252632300,4571013535.821055,192.75415097,182.44249954,172.13084812,2.42786987,1.5959814,1.12039939,52.0,80.0,28.0,20.09642509,24.7968303,29.32868081,182.59159467,176.078022,183.85139954,174.34240013
2019-06-28,186.94999695,187.1499939,186.07000732,186.74000549,21179200,57.82045335,0.34434898,0.39074821,0.30453497,61.30270663,5.15620633,6710115.60545343,0.73937839,0.72496509,1273811500,4576112487.02058,192.77547733,183.08199997,173.38852261,2.33159249,1.59008805,1.21433712,52.0,76.0,24.0,19.33850049,23.97641483,29.00163776,182.75427745,176.18411139,183.84319977,174.36050018
2019-07-01,190.32000732,190.57000732,188.38000488,189.25999451,31025600,62.9544748,0.80264587,0.3728103,0.48154114,84.82025404,5.08453091,16920694.96789982,20.22319963,1.9154872,1304837100,4570020380.758213,192.05965558,184.03899994,176.0183443,2.43862173,1.76837486,1.32514467,80.0,100.0,20.0,19.76991477,21.28667204,35.76555849,183.00940361,176.31421968,183.88059967,174.39390015
2019-07-02,189.19999695,190.02999878,188.66000366,190.00999451,18035800,64.34544582,0.92681319,0.49244848,0.69126934,93.51086326,5.40688481,16435859.97248556,-0.98751403,2.3225445,1322872900,4587529473.687911,192.04063044,184.79399948,177.54736852,2.36229126,1.9477349,1.44966271,84.0,100.0,16.0,20.17051374,20.40488176,34.28398721,183.28393659,176.45049604,183.9223996,174.42130013
2019-07-03,190.49000549,191.44000244,190.28999329,191.44000244,15792100,66.89758235,1.0,0.69421005,0.90981968,100.0,6.02038372,17313998.3054916,11.06888923,2.8868553,1338665000,4603321573.687911,192.21064895,185.55549927,178.90034959,2.29569959,2.18013744,1.59575766,88.0,100.0,12.0,20.9553278,19.49699969,37.145673,183.60378231,176.59964536,183.94499969,174.45855011
2019-07-05,190.13000488,191.3999939,189.38999939,191.05000305,21415600,65.52013863,0.89350755,0.84706531,0.94010691,95.46512659,6.63329418,13647416.98628493,-4.41126969,2.85711404,1317249400,4617279179.241822,192.21886027,186.22749939,180.23613851,2.27814984,2.30626327,1.73785878,88.0,96.0,8.0,21.21052203,21.06564356,34.75812331,183.89579096,176.74343002,183.97179962,174.50710014
2019-07-08,189.80999756,189.86999512,188.92999268,189.71000671,17598800,60.88167254,0.53490009,0.88646527,0.80946921,74.52144992,7.0392343,8328882.05234858,-5.31459538,1.97342246,1299650600,4628887348.178905,192.33446826,186.66100006,180.98753186,2.26685416,2.27190331,1.84466769,88.0,92.0,4.0,21.20669735,21.10790755,32.4362277,184.12379942,176.87245068,183.95639984,174.5414502
2019-07-09,188.80999756,190.8999939,188.6499939,190.66000366,19193500,62.88762926,0.68998391,0.81856888,0.70613052,88.51255084,6.81937893,9743865.53431113,4.39601949,1.25867571,1318844100,4643986401.455814,192.72484056,187.03650055,181.34816054,2.26565029,2.29487571,1.93470929,84.0,88.0,4.0,21.54823453,19.61061457,33.38260896,184.38012116,177.00964026,183.95660004,174.58125023
2019-07-10,191.82000732,193.08999634,191.47000122,192.55999756,28374500,66.57890611,0.97536261,0.74967176,0.73341554,93.72039543,7.09299613,16053510.00309467,14.3019108,2.29128848,1347218600,4653794857.393574,193.40847766,187.49450073,181.58052381,2.27738903,2.43828806,2.03542505,96.0,100.0,4.0,22.51586226,18.11599416,37.70713357,184.70090062,177.16437018,183.9873999,174.62045021
2019-07-11,192.8500061,193.33999634,191.80999756,192.41999817,23736100,66.0575446,0.9350553,0.76878222,0.86680061,89.41314257,7.10661379,13285431.50084768,1.90152063,1.56031039,1323482500,4648985616.268611,193.78619299,187.99850082,182.21080866,2.22400402,2.51169337,2.13067871,92.0,96.0,4.0,23.48345733,17.22578993,36.65716539,185.00361033,177.31616748,184.045,174.66400017
2019-07-12,192.63000488,193.53999329,192.44999695,193.52999878,20211900,68.18479584,1.0,0.85678515,0.9701393,99.88757584,7.18793721,14592544.33449298,2.26498482,1.57630813,1343694400,4668826858.192625,194.36934109,188.50400085,182.63866062,2.14514624,2.62912841,2.23036865,96.0,100.0,4.0,24.4398257,16.58338283,35.95604264,185.33797851,177.47749913,184.13700012,174.71220016
2019-07-15,193.97999573,194.19000244,193.44000244,194.1499939,15606100,69.34061196,1.0,0.93843056,0.97835177,99.58062359,7.63211544,13890138.82932824,3.94080195,1.99891818,1359300500,4682767951.918211,194.78700101,189.07950058,183.37200015,2.04549293,2.74063265,2.33242145,88.0,100.0,12.0,25.5194274,16.14906429,37.28418508,185.68354774,177.6433946,184.25779999,174.76225014
2019-07-16,193.91000366,194.08999634,192.55999756,193.1499939,20190900,65.22473156,0.69625535,0.94908095,0.89875178,88.0458746,7.90799857,9021418.99656707,-3.71309752,3.19982411,1339109600,4678149034.353636,194.96311592,189.55,184.13688408,2.01295746,2.71698916,2.40933499,88.0,96.0,8.0,25.94054889,18.36057703,35.18060938,185.97634955,177.79768912,184.29859985,174.80665009
2019-07-17,193.1499939,193.49000549,192.17999268,192.19999695,16765100,61.49059119,0.34819651,0.8528625,0.68148395,75.7316313,7.52517507,5457388.59177533,-3.82880795,2.91760897,1322344500,4661895950.150405,195.16858637,189.83949966,184.51041296,1.96274713,2.59171899,2.44581179,88.0,92.0,4.0,26.08372339,18.86817087,33.50340296,186.22041415,177.94099567,184.34379974,174.83850006
2019-07-18,191.28999329,192.78999329,190.69000244,192.41999817,28877000,62.03268665,0.36564022,0.68342214,0.47003069,78.20190472,6.91052838,5585329.54298516,-7.96305897,2.32988296,1351221500,4680597335.312984,195.39262338,190.10499954,184.8173757,1.97255025,2.48158754,2.45296694,80.0,88.0,8.0,25.29989067,22.82881729,30.95569168,186.46353509,178.08506535,184.4673996,174.87165009
2019-07-19,193.74000549,193.83000183,190.80999756,191.00999451,29387900,56.53931141,0.0,0.46315341,0.23794557,45.26662184,6.25376443,-1132152.76625616,5.96030342,2.70280617,1321833600,4655101807.498575,195.48188042,190.21299896,184.9441175,2.0473684,2.25454309,2.41328217,80.0,84.0,4.0,24.99721717,20.4235301,31.32252263,186.64182762,178.21367161,184.5721994,174.89585007
2019-07-22,191.44000244,192.94000244,191.44000244,192.52999878,18954900,60.59089242,0.31649761,0.31178518,0.22737928,70.0360812,5.32347026,3145516.05521898,-1.028736,1.18481077,1340788500,4663694602.945353,195.71553526,190.41099854,185.10646181,2.03898551,2.17222037,2.36506981,76.0,80.0,4.0,24.7161632,19.0426762,29.2047777,186.87273629,178.35612262,184.72739929,174.92975006
2019-07-23,193.58000183,193.80999756,192.28999329,193.78999329,23786700,63.61861241,0.5530142,0.25172071,0.28983727,92.77962927,4.68376415,6977743.95243832,5.49547859,1.64788167,1364575200,4686855205.195014,196.08613015,190.69249802,185.29886589,2.00191542,2.18348024,2.3287519,52.0,76.0,24.0,24.81431975,18.0099171,30.72504047,187.14400127,178.50969347,184.90319916,174.96895004
2019-07-24,193.05000305,195.16000366,193.02999878,195.1499939,20422900,66.60127503,0.78601104,0.3563525,0.55184095,99.84624039,4.3887058,9948802.88282555,10.89888044,1.63573819,1384998100,4707086154.045951,196.24128962,191.20349808,186.16570653,2.01106467,2.27590919,2.31818336,80.0,100.0,20.0,25.41333348,16.64741167,33.19552024,187.45796177,178.6752686,185.234599,175.03279999
2019-07-25,194.49000549,194.52000427,192.92999268,193.30000305,23434700,59.46015889,0.22816803,0.45469199,0.52239776,71.42860491,4.29041169,2334119.54971996,-2.51041685,1.77151339,1361563400,4694558396.07833,196.03244678,191.57899857,187.12555035,2.02598871,2.17481113,2.28950891,80.0,96.0,16.0,25.89709838,15.69702336,30.59734981,187.68706143,178.82078835,185.48979919,175.09855003
2019-07-26,194.52999878,195.55000305,194.42999268,195.28999329,20431200,63.93919918,0.5780575,0.53499474,0.53074552,96.23174753,4.38499971,7808943.68212604,6.93455324,2.64645258,1381994600,4705503413.383271,196.09962702,192.01849823,187.93736944,2.04198951,2.22956473,2.27752007,88.0,100.0,12.0,26.7236198,14.46159297,31.79211741,187.98521562,178.98466104,185.73379913,175.17974998
2019-07-29,195.11000061,195.17999268,193.38999939,194.61999512,20451700,61.47645611,0.38567524,0.48348118,0.39730026,80.86403667,4.48767521,4735865.79156248,-6.17038459,1.89170943,1361542900,4713158526.761614,195.84989934,192.41249771,188.97509608,2.03184697,2.19360756,2.26073757,88.0,96.0,8.0,26.72435712,17.15169961,29.66861563,188.24540305,179.1402365,185.92759918,175.25469994
2019-07-30,193.13000488,194.53999329,192.99000549,193.77999878,18705000,58.43744963,0.14827698,0.43290523,0.37066991,63.58016358,4.34611709,1814723.3213044,-4.30894653,0.56236248,1342837900,4713520547.139641,195.80042489,192.63849792,189.47657096,2.00314287,2.07342936,2.22327593,88.0,92.0,4.0,26.44142923,17.58110687,27.94419917,188.46244602,179.28590578,186.14239929,175.36494995
2019-07-31,194.30000305,194.42999268,189.32000732,191.1000061,41627500,49.95297327,0.0,0.31531808,0.17798408,28.57142857,3.63049918,-14381865.02617966,-23.20069472,-1.23065291,1301210400,4700893873.595053,195.7058852,192.6929985,189.68011181,2.22506019,1.74185524,2.12699179,84.0,88.0,4.0,24.99966113,26.47847831,23.36023174,188.56587975,179.40345901,186.36539948,175.47244995
2019-08-01,191.42999268,194.97999573,189.22999573,190.1499939,63251600,47.32967556,0.0,0.19935988,0.04942566,14.55691618,3.04767523,-20911568.89590511,2.09081736,-1.24309344,1237958800,4657882745.31083,195.79712865,192.62849808,189.45986751,2.47684161,1.38644029,1.97888149,80.0,84.0,4.0,23.38195588,22.08776989,21.0727267,188.62800187,179.51038971,186.53179932,175.55159988
2019-08-02,188.72000122,188.99000549,186.21000671,187.3500061,55214000,40.5676378,0.0,0.07580325,0.0,12.2055657,1.42041204,-40009705.62520103,-22.68240963,-3.14475141,1182744800,4647952165.410726,196.31357395,192.44349823,188.57342251,2.58135201,0.86882054,1.7568693,76.0,80.0,4.0,23.12492567,28.03629638,18.77530734,188.57788439,179.58839584,186.65839935,175.62729988
2019-08-05,183.42999268,183.50999451,179.19999695,180.72999573,75040000,29.74660549,0.0,0.01647522,0.0,9.35778721,-1.10117618,-105260544.6234982,-35.86884258,-5.44159034,1107704800,4626188812.015554,198.32836799,191.99449768,185.66062737,2.97911323,-0.07471508,1.39055242,-24.0,76.0,100.0,24.65419584,39.3652885,15.10645608,188.27012405,179.59975504,186.70799927,175.64484985
2019-08-06,182.3999939,183.80000305,181.07000732,183.25999451,41897200,36.69628094,0.18856974,0.02095219,0.06285658,24.83178008,-3.24541056,-75080486.12643318,7.03727508,-4.66544155,1149602000,4651511007.314946,199.00504233,191.62449722,184.24395212,2.98560567,-0.61127767,0.99018641,-24.0,72.0,96.0,25.93423384,36.47399375,14.69074535,188.07364838,179.63617534,186.80999908,175.67469986
2019-08-07,181.27000427,184.50999451,179.88999939,184.25,49990600,39.22960779,0.25730803,0.07049417,0.14862592,30.88685729,-5.05246981,-57284564.02171881,-2.17188215,-4.25178607,1199592600,4695875072.6265955,199.23915893,191.20899734,183.17883576,3.10234777,-0.94572054,0.60300502,-24.0,68.0,92.0,27.35290256,35.31107541,13.12807694,187.92370139,179.68208404,186.94519897,175.7300499
2019-08-08,185.08000183,188.32000732,184.57000732,188.25999451,38418100,48.26128656,0.50237002,0.17585503,0.3160826,55.41280842,-6.12520303,-27093002.02389132,41.43564859,-1.71783284,1238010700,4733063530.802865,199.11003273,191.00099716,182.8919616,3.17146631,-0.87708539,0.30698694,-24.0,64.0,88.0,26.97068561,32.07425952,20.50568988,187.93688935,179.76743638,187.18979889,175.80624985
2019-08-09,187.36000061,188.0,185.02999878,186.49000549,33608900,45.0767892,0.41596313,0.28552964,0.39188039,44.58719158,-6.26999844,-31720770.84356351,0.61851629,-1.60017196,1204401800,4732497862.774382,198.89832972,190.6489975,182.39966528,3.17564698,-0.95451184,0.05468718,-24.0,60.0,84.0,26.61576987,29.74403197,19.01593067,187.88014881,179.83432762,187.38419891,175.86914986
2019-08-12,185.33999634,185.8999939,183.5,184.3500061,24642900,41.51041556,0.31919456,0.37349074,0.41250924,31.49851519,-5.49246871,-34722916.57436408,-17.67646982,-3.25531114,1179758900,4725310520.006431,198.67810298,190.15899811,181.63989324,3.16238688,-1.17500816,-0.19125189,-24.0,56.0,80.0,26.67974929,31.19106417,17.73168966,187.74171184,179.87925974,187.5921991,175.92454987
2019-08-13,184.19000244,189.67999268,184.02000427,188.38999939,40241900,49.6149366,0.58107119,0.41437753,0.43874296,56.20794502,-4.62285246,-6537213.37499378,30.23958537,-1.87383221,1220000800,4747208996.9737,198.35813252,189.92099838,181.48386424,3.34078698,-1.01209262,-0.35542003,-24.0,52.0,76.0,25.2982096,27.41648175,23.66781705,187.76713488,179.96394372,187.95759918,176.03979988
2019-08-14,185.36000061,185.94999695,182.41999817,182.75999451,51000500,41.07362341,0.33127109,0.42058816,0.41051228,21.77367725,-4.16041098,-46622334.8965488,-18.44579951,-3.01207383,1169000300,4706032853.476193,198.36591053,189.44899826,180.53208599,3.528588,-1.32203561,-0.54874315,-24.0,48.0,72.0,24.46056889,27.34207281,20.80756942,187.57077643,179.99176512,188.114599,176.09829987
2019-08-15,183.0,183.58999634,181.16000366,182.55000305,36685000,40.79155142,0.34809322,0.42313347,0.42014517,20.96374843,-4.85411821,-41062506.55840484,-11.98931664,-4.36377882,1132315300,4711316809.282086,198.24479424,188.9554985,179.66620277,3.45011691,-1.56655397,-0.75230531,-24.0,44.0,68.0,24.01593076,28.57512448,19.7607676,187.37388336,180.01722022,188.24139893,176.17774986
2019-08-16,184.21000671,185.94999695,184.1000061,185.47999573,32781400,46.32988451,0.57799899,0.41659285,0.4191211,39.797207,-5.10550017,-21475111.06408193,14.95506159,-2.85481838,1165096700,4727441588.455798,198.03617974,188.67899857,179.32181739,3.44653669,-1.5065441,-0.90315307,-24.0,40.0,64.0,22.77394822,26.56160736,23.25938472,187.29961326,180.0715762,188.39879883,176.28899986
2019-08-19,188.16000366,188.83000183,187.5,188.42999268,22494100,51.27200829,1.0,0.49376567,0.64203074,58.49173917,-4.37396981,-8927591.43300529,18.56577919,-1.2209094,1187590800,4736405111.685839,197.66285561,188.47399826,179.28514092,3.43964165,-1.20703184,-0.96392882,-24.0,36.0,60.0,21.54415305,24.71379139,27.62199465,187.34394186,180.15474452,188.54659882,176.40154984
2019-08-20,187.96000671,188.63999939,186.91999817,186.97000122,19902900,48.87335924,0.88856659,0.62778012,0.82218853,49.23957461,-4.14194026,-11803373.2184723,-3.32717415,0.19862778,1167687900,4717659426.839934,197.00826864,188.13299866,179.25772868,3.31681019,-1.07508244,-0.98615955,-24.0,32.0,56.0,20.21985286,25.04742588,26.59885448,187.32927752,180.22255802,188.62299896,176.4872998
2019-08-21,188.61000061,189.22999573,187.96000671,188.63000488,20418500,51.64339635,1.0,0.80902493,0.96285553,89.98102843,-3.19317492,-5275064.93372194,5.06914879,0.41136574,1188106400,4718784983.466151,196.08631519,187.80699921,179.52768322,3.24132336,-0.82702968,-0.95433357,-24.0,28.0,52.0,19.16896546,23.79998466,26.57431355,187.38028644,180.30621421,188.72759918,176.57014984
2019-08-22,188.97999573,189.46000671,186.53999329,188.02000427,24243700,50.55935521,0.95049315,0.91046577,0.94635325,84.16040954,-1.99773385,-6634151.62850169,-7.16644553,1.51964889,1163862700,4719117158.363468,195.43240643,187.54299927,179.65359211,3.21837265,-0.67192253,-0.89785136,-24.0,24.0,48.0,17.87891777,25.40916234,24.85211769,187.40537341,180.38296834,188.84119934,176.66334984
2019-08-23,186.74000549,188.44999695,181.55999756,182.07000732,55372400,41.42522845,0.3163786,0.88827756,0.75562392,22.26771634,-1.87247009,-52752931.54112226,-37.26688223,1.41978892,1108490300,4671942281.512316,194.2632336,186.88199997,179.50076634,3.4806317,-1.01738623,-0.92175834,-24.0,20.0,44.0,18.03352971,32.03625288,21.33816041,187.19614337,180.3997548,188.81419952,176.72889984
2019-08-26,184.13999939,184.86999512,183.08000183,184.82000732,27598900,46.25783359,0.56616284,0.77099623,0.61101153,50.35762324,-2.53988248,-34374373.46381908,-6.68030574,0.43996172,1136089200,4697999714.167099,192.90331852,186.39200058,179.88068264,3.43201428,-1.05708131,-0.94882293,-24.0,16.0,40.0,18.17709794,30.16935428,20.09468846,187.10296156,180.44373741,188.85779968,176.80179985
2019-08-27,186.11000061,186.41999817,183.71000671,184.42999268,28012800,45.68219411,0.45067385,0.60368018,0.4444051,38.38020223,-2.87067597,-31024520.44666636,10.5448275,1.34829812,1108076400,4684871701.140219,191.52596675,185.92450027,180.3230338,3.38044122,-1.10724721,-0.98050779,-24.0,12.0,36.0,17.75608157,28.44179678,22.21917595,186.99813925,180.48340164,188.87159943,176.8460498
2019-08-28,183.83000183,185.3999939,182.91000366,185.08999634,21792400,46.88672644,0.56167178,0.52719537,0.52616949,46.12673408,-3.51102946,-24537722.69626368,-10.39766263,-2.35408125,1129868800,4701237902.512902,190.70310716,185.62399979,180.54489241,3.31683758,-1.08128291,-1.00066281,-24.0,8.0,32.0,17.58247088,28.63950035,21.02773273,186.92331012,180.5292384,188.84519928,176.89919975
2019-08-29,187.38999939,188.46000671,186.67999268,187.91999817,25358900,51.82033895,1.0,0.54711882,0.67078187,79.34276084,-3.43747083,-10780086.10629277,23.97087243,-0.68605581,1155227700,4711210381.510802,190.2774764,185.5125,180.7475236,3.32063563,-0.82286307,-0.96510286,-24.0,4.0,28.0,16.39139492,26.56340443,26.0856629,186.96239593,180.6027783,188.86139923,176.98119972
2019-08-30,188.92999268,188.97000122,186.41000366,187.47000122,26319800,51.00897428,0.92643211,0.67543977,0.82936796,74.06109971,-2.72032273,-10932049.47372877,1.16720772,0.65992116,1128907900,4706686636.471106,190.29300838,185.51849976,180.74399113,3.26630434,-0.64691722,-0.90146574,-20.0,4.0,24.0,15.31395205,25.07630981,25.74058565,186.98230202,180.67110888,188.83379913,177.08689972
2019-09-03,186.22000122,187.17999268,185.02999878,185.6499939,27964200,47.75241186,0.63115374,0.78422615,0.85252861,54.09624799,-2.0819703,-16641049.3797558,-12.18613356,-2.37048734,1100943700,4694850545.006116,190.00376526,185.76449966,181.52523407,3.20728278,-0.6468814,-0.85054887,-16.0,4.0,20.0,14.56169958,26.78701984,24.34182503,186.93005464,180.72065002,188.77539886,177.18279968
2019-09-04,187.44000244,188.49000549,186.8999939,188.33000183,21592100,52.55575873,1.0,0.8448084,0.85252861,86.38548835,-1.4047944,-5997042.4220713,11.70856353,-0.21660426,1122535800,4712096997.364493,190.23418006,186.01800003,181.80182,3.18104912,-0.42569166,-0.76557742,-12.0,4.0,16.0,13.61327763,25.07879079,25.73108404,186.98495453,180.79636497,188.77879883,177.29844971
2019-09-05,190.41000366,192.33000183,190.33999634,191.77999878,33932600,57.9190409,1.0,0.86070282,0.87705125,94.8931956,0.04311739,11583587.41621358,21.34707856,2.16456682,1156468400,4727272831.49808,191.21364163,186.39449997,181.57535831,3.23954561,0.02766977,-0.60692799,88.0,100.0,12.0,13.82211868,22.86694702,31.92849854,187.17299548,180.90565485,188.91579895,177.41689972
2019-09-06,192.1000061,192.16999817,191.16999817,191.58999634,19487800,57.53330362,0.97661321,0.90726142,0.9922044,93.12901393,0.88223478,9399827.84566353,1.71901951,1.21913524,1136980600,4724154712.131625,191.83507436,186.56100006,181.28692576,3.07957807,0.36739525,-0.41206334,88.0,96.0,8.0,14.01604252,22.33656483,31.18794026,187.3462112,181.01196671,189.03179901,177.5373497
2019-09-09,192.19000244,192.27000427,190.22000122,191.19000244,24407600,56.6775278,0.92472856,0.94545652,0.96711392,89.41505165,1.62102895,6662296.57802131,-3.56955175,-0.36195982,1112573000,4722845030.716803,192.44219195,186.79599991,181.14980786,3.006037,0.59746675,-0.21015732,88.0,92.0,4.0,13.84274305,23.50587058,29.66872665,187.49694811,181.1132407,189.12559906,177.68299973
2019-09-10,190.16000366,190.74000549,188.91000366,190.63999939,23744700,55.45604871,0.85067175,0.95888539,0.91733784,84.30824725,2.45988339,3844874.57215059,-10.94391274,-0.90601258,1088828300,4743994525.743943,192.87613342,187.11049957,181.34486572,2.95417712,0.72703858,-0.02271814,32.0,88.0,56.0,13.20913375,25.37746741,28.03315733,187.62020502,181.20803432,189.20359894,177.8403997
2019-09-11,191.0,192.52999878,190.55999756,192.42999268,25063600,58.58436362,1.0,0.9365284,0.92513343,99.08836743,3.30488317,9704703.30846027,13.51916514,-0.30243998,1113891900,4766513444.096305,193.51018394,187.31249924,181.11481453,2.88387885,0.96306111,0.17443771,48.0,100.0,52.0,13.16557427,24.13921345,31.09881946,187.80882415,181.31969559,189.2669989,178.00069969
2019-09-12,193.61000061,194.71000671,192.97000122,193.22999573,28689900,59.93853454,1.0,0.9308984,0.95022392,88.74517144,3.80250163,11597175.34362687,13.91891466,1.20365717,1142581800,4746397328.98489,194.17424665,187.8359993,181.49775195,2.84074565,1.2008219,0.37971455,52.0,100.0,48.0,13.71971738,22.75532765,34.79742204,188.02141911,181.43820604,189.33139893,178.17079964
2019-09-13,192.94999695,193.3999939,192.28999329,192.53999329,27669800,58.17182364,0.87607543,0.94468305,0.95869181,81.61006045,4.10058908,7212974.64407694,-3.99157972,3.58046449,1114912000,4731191396.005303,194.50092994,188.33549881,182.17006768,2.717121,1.31837422,0.56744648,52.0,96.0,44.0,13.96649901,23.87895304,33.78203113,188.1986181,181.54867159,189.35339874,178.31904961
2019-09-16,191.30000305,192.08000183,191.11000061,191.67999268,20319000,55.95794435,0.72078457,0.92484524,0.86562,74.32192157,4.24970627,3686213.63753261,-5.96729231,3.63139402,1094593000,4734752095.391807,194.82890304,188.64549866,182.46209428,2.62518326,1.32684536,0.71932626,52.0,92.0,40.0,13.73730954,26.16049551,32.46761794,188.33514259,181.64948075,189.36599854,178.46024956
2019-09-17,191.69999695,192.6000061,191.28999329,192.6000061,20953400,57.80786398,0.83675284,0.87850536,0.81120428,82.11864352,4.72723469,5913527.31169787,2.1882009,3.03449212,1115546400,4755705495.391807,195.27108098,188.85399933,182.43691768,2.53124252,1.39175294,0.85381159,52.0,88.0,36.0,13.6859627,25.19342149,32.73477729,188.50239214,181.7584412,189.42379852,178.5797496
2019-09-18,192.19999695,192.6000061,190.11000061,192.52000427,29781300,57.58136945,0.80656972,0.82162,0.78803571,77.37602638,4.70452975,4728372.19128547,-4.93294155,3.42482934,1085765100,4783573097.982119,195.67740967,189.13149948,182.58558929,2.52829701,1.42036411,0.9671221,52.0,84.0,32.0,13.16768707,26.75482003,30.43199136,188.65994556,181.86552143,189.46099854,178.70159966
2019-09-19,192.86000061,194.03999329,192.47000122,192.83999634,26039400,58.28538619,0.86434173,0.81170936,0.8358881,80.68172683,4.55370483,5243233.50518037,11.45562241,2.53088291,1111804500,4769806945.811375,196.07787245,189.34199905,182.60612566,2.45984666,1.45212022,1.06412172,52.0,80.0,28.0,13.16202974,25.53509083,33.22603118,188.82386912,181.97472019,189.46659851,178.81894966
2019-09-20,193.11000061,193.30999756,190.16000366,190.80000305,29086100,52.32333168,0.37509222,0.76864168,0.68200122,59.60743329,4.21008875,-3982292.52695791,-16.46140304,1.27169643,1082718400,4752539971.091604,196.21674895,189.48099899,182.74524903,2.50914289,1.29771747,1.11084087,52.0,76.0,24.0,12.27246275,29.82125496,30.24659045,188.90136457,182.06253395,189.43419861,178.91129967
2019-09-23,190.36000061,191.07000732,189.72000122,190.5,22485900,51.48920112,0.0,0.64367799,0.41314465,46.09475282,3.70420676,-4377084.82618121,-8.04505595,1.56748769,1060232500,4756037619.618855,195.72339141,189.90249863,184.08160584,2.42634741,1.13802599,1.11627789,52.0,72.0,20.0,11.50327251,29.93139605,29.04451663,188.96405615,182.14648883,189.37359863,179.03519966
2019-09-24,191.36999512,191.78999329,187.1499939,187.97000122,40820700,44.97725348,0.0,0.40672554,0.12503074,10.84663934,3.00229411,-18505547.16101874,-10.51439342,-0.01986638,1019411800,4729645056.42181,195.47886664,190.05999832,184.64113,2.58446541,0.79811936,1.05264619,52.0,68.0,16.0,11.64301639,33.19593062,25.31988508,188.92507361,182.20443423,189.24999878,179.14059967
2019-09-25,187.77999878,190.58000183,186.21000671,190.08000183,34704900,50.58978093,0.37513682,0.22107367,0.12504561,45.52935432,2.2280882,-5400846.11198893,-13.53612336,-2.51152366,1054116700,4756408322.83428,195.10753762,190.34249878,185.57745994,2.71200324,0.6910345,0.98032385,52.0,64.0,12.0,12.05483873,31.85092231,22.40565094,188.97036491,182.28279809,189.18859894,179.28409966
2019-09-26,189.83000183,190.0,187.97999573,189.38000488,26826000,48.81096166,0.25624197,0.15351198,0.2104596,37.29409611,1.30023566,-7311884.97221122,4.4803161,-2.31428819,1027290700,4766767041.808771,194.70297026,190.55699921,186.41102815,2.66828916,0.54342086,0.89294325,52.0,60.0,8.0,12.43724519,30.06039214,21.14609577,188.98642922,182.35341706,189.1321991,179.41564964
2019-09-27,189.72999573,189.83000183,185.75,187.02999878,40773500,43.30577139,0.0,0.18198827,0.2104596,14.28568996,0.47373567,-19955611.95642309,-12.00777403,-2.91701835,986517200,4751576878.478093,194.78781753,190.51249924,186.23718095,2.76912578,0.23411145,0.76117689,52.0,56.0,4.0,13.45036846,32.64896356,18.92063556,188.90970646,182.39995021,189.02439911,179.53274963
2019-09-30,187.78999329,189.11000061,187.3999939,188.80999756,26307700,48.08223381,0.28717191,0.20068572,0.18113796,34.15173288,-0.05882456,-10415142.55034716,3.02248718,-1.91941836,1012824900,4768653748.890436,194.70123827,190.57949905,186.45775984,2.71990264,0.13110128,0.63516177,44.0,52.0,8.0,14.39112578,30.86555141,17.88711756,188.90579631,182.46373178,188.98039917,179.65154961
2019-10-01,189.5,190.58999634,186.96000671,187.27000427,32367600,44.58264401,0.07676852,0.17097035,0.12131348,16.96432069,-0.25444071,-16048105.99861649,5.83178893,-2.46851666,980457300,4741814471.567247,194.44111285,190.66049957,186.8798863,2.78490885,-0.0739472,0.49333998,44.0,48.0,4.0,14.54957896,27.9918582,20.01772131,188.8416476,182.51155538,188.87519928,179.7623996
2019-10-02,186.0,186.02999878,183.02000427,184.05000305,48544300,38.3048363,0.0,0.14125497,0.12131348,9.34664071,-1.03844138,-36085905.89283966,-26.3521704,-5.34502273,931913000,4726493202.126451,195.11161933,190.44649963,185.78137994,2.88955822,-0.4906212,0.29654774,-56.0,44.0,100.0,15.7974204,34.79059513,17.91469802,188.65373997,182.52686332,188.68039948,179.8772496
2019-10-03,184.02999878,186.21000671,181.82000732,186.07000732,39392500,43.66413643,0.26822586,0.11920836,0.11499813,34.77909069,-2.08167505,-19563202.43630293,-5.6835072,-5.4658747,971305500,4763373207.036027,195.15223184,190.16100006,185.16976828,2.99673259,-0.65034412,0.10716937,-56.0,40.0,96.0,17.23362343,34.01043599,16.04014415,188.55241712,182.56211849,188.49879974,180.02044968
