Date,AMZN,AAPL,MSFT,GOOGL,TSLA,NVDA,META,NFLX
2016-04-21,31.55,26.7325,55.8,38.8655,16.5993,9.115,112.55,97.31
2016-04-22,31.2235,26.2525,51.91,37.1955,16.5927,9.1325,111.21,94.85
2016-04-25,30.8305,26.25,51.78,36.7675,16.8673,9.07,109.87,95.7
2016-04-26,31.3085,25.9775,52.26,37.221,16.8033,9.1675,110.49,93.5
2016-04-27,30.59,24.0,51.48,36.266,16.85,9.0975,107.94,92.18
2016-04-28,30.777,24.4025,50.62,36.1645,16.6567,9.27,119.58,91.5
2016-04-29,33.3,23.4975,49.35,35.206,16.5427,9.0125,116.82,90.5
2016-05-02,33.196,23.4925,50.0,35.596,16.1,8.9675,117.83,90.41
2016-05-03,33.868,23.55,50.34,35.625,15.824,8.8975,117.52,92.08
2016-05-04,33.1295,23.8,49.84,35.3385,15.3527,8.785,116.61,91.0
2016-05-05,33.6655,23.5,49.87,35.75,15.2307,8.7625,118.04,90.91
2016-05-06,32.8025,23.3425,49.92,35.61,14.058,8.7275,117.16,88.83
2016-05-09,33.6975,23.25,50.49,36.335,14.3813,8.855,119.54,90.73
2016-05-10,34.7,23.3325,50.33,36.748,13.8367,8.875,119.62,91.14
2016-05-11,35.2895,23.37,51.13,37.026,13.8393,9.0175,120.41,92.4
2016-05-12,35.869,23.18,51.2,36.6,14.096,9.08,119.98,90.32
2016-05-13,35.732,22.5,51.44,36.331,13.852,9.7975,120.38,87.39
2016-05-16,35.5065,23.0975,50.8,36.216,13.8767,10.1675,119.38,87.56
2016-05-17,35.495,23.6375,51.72,36.553,13.9367,10.5,118.82,89.0
2016-05-18,34.478,23.54,50.48,35.925,13.9433,10.5,116.8,88.25
2016-05-19,34.594,23.66,50.47,35.915,14.2413,10.7975,117.05,90.16
2016-05-20,35.0525,23.66,50.48,35.823,14.466,10.955,116.96,90.08
2016-05-23,35.2125,23.9675,50.6,35.999,14.658,11.13,117.42,92.98
2016-05-24,34.9005,24.305,50.7,35.9925,14.44,11.105,116.24,95.98
2016-05-25,35.4,24.6675,51.92,36.75,14.5273,11.375,118.13,99.0
2016-05-26,35.4165,24.92,51.93,36.8,14.7,11.3125,118.24,103.21
2016-05-27,35.75,24.86,51.92,36.8755,14.9993,11.425,119.56,102.44
2016-05-31,35.6165,24.9,52.26,37.438,14.8693,11.525,119.46,102.95
2016-06-01,36.045,24.755,52.44,37.4235,14.7653,11.625,118.5,101.5
2016-06-02,36.0485,24.4,52.64,37.305,14.6393,11.765,118.69,101.39
2016-06-03,36.337,24.4475,52.38,37.0745,14.6667,11.67,118.98,100.99
2016-06-06,36.325,24.4975,51.99,36.925,14.5333,11.65,118.62,100.29
2016-06-07,36.4945,24.8125,52.24,36.6635,14.816,11.63,119.24,101.2
2016-06-08,36.32,24.755,52.02,36.975,15.5867,11.585,117.76,100.02
2016-06-09,36.155,24.625,52.0,36.8535,15.6653,11.505,118.13,97.22
2016-06-10,36.1175,24.6325,51.05,36.7975,15.1593,11.705,117.54,94.88
2016-06-13,35.7005,24.6725,49.58,36.491,14.6333,11.5625,115.0,95.02
2016-06-14,35.6165,24.33,49.9,36.4655,14.592,11.67,114.07,94.16
2016-06-15,36.1,24.455,49.78,36.746,14.4633,11.8175,115.3,94.61
2016-06-16,35.6025,24.1125,49.52,36.398,14.4947,11.7525,113.87,94.18
2016-06-17,35.9095,24.155,50.41,36.0695,14.5207,11.9025,114.42,95.75
2016-06-20,35.675,24.0,50.64,35.5155,14.6333,11.8675,113.77,95.22
2016-06-21,35.786,23.735,50.2,35.5025,14.712,11.94,114.12,93.87
2016-06-22,35.829,24.0625,51.08,35.7025,13.298,11.8425,114.65,90.78
2016-06-23,35.775,23.985,51.28,35.5275,13.046,11.92,114.37,90.62
2016-06-24,34.65,23.2275,49.81,34.5085,12.67,11.625,111.01,87.53
2016-06-27,34.6005,23.25,49.1,34.1245,12.724,11.3375,111.57,87.88
2016-06-28,35.0,23.225,48.92,34.5685,13.4593,11.525,110.63,87.41
2016-06-29,35.7875,23.4925,49.91,34.713,13.6753,11.575,113.37,89.67
2016-06-30,35.86,23.61,50.72,34.8825,14.198,11.6825,114.67,90.91
2016-07-01,35.866,23.8725,51.13,35.255,13.7427,11.6875,114.2,95.0
2016-07-05,36.14,23.8475,50.83,35.2505,13.982,11.6,113.94,95.2
2016-07-06,36.2855,23.65,50.78,34.992,14.0,11.755,113.36,95.03
2016-07-07,36.9665,23.925,51.42,35.5055,14.2067,11.9925,116.63,94.7
2016-07-08,37.007,24.1225,51.73,35.528,14.52,12.3525,116.43,96.0
2016-07-11,37.5,24.1875,52.5,35.971,14.664,12.895,117.71,96.19
2016-07-12,37.843,24.2925,52.94,36.596,14.94,13.15,118.63,95.07
2016-07-13,37.338,24.3525,53.56,36.776,15.0333,13.225,118.39,96.26
2016-07-14,37.443,24.3475,53.84,36.697,14.8747,13.265,117.5,97.0
2016-07-15,37.3275,24.73,53.95,37.05,14.8347,13.16,117.74,98.52
2016-07-18,36.7745,24.675,53.7,36.8955,14.6427,13.3375,117.32,98.43
2016-07-19,36.625,24.89,53.71,37.4935,15.0,13.235,118.99,85.43
2016-07-20,37.2,25.0,56.15,37.7025,15.098,13.425,121.25,86.67
2016-07-21,37.375,24.9575,55.98,37.85,15.0667,13.525,121.92,88.3
2016-07-22,37.3895,24.815,56.08,37.866,14.7993,13.3525,119.9,86.48
2016-07-25,37.3275,24.5625,56.47,37.884,14.818,13.75,121.39,85.73
2016-07-26,37.1355,24.205,56.52,37.876,15.1793,14.0425,122.0,91.03
2016-07-27,36.8985,26.0675,56.61,37.9485,15.2893,14.28,122.42,91.5
2016-07-28,37.299,25.7075,56.0,38.442,15.1967,14.0475,127.52,91.92
2016-07-29,38.25,26.0475,56.26,39.8855,15.38,14.0975,124.65,91.19
2016-08-01,37.9935,26.1025,56.6,39.3335,15.7,14.335,123.85,91.23
2016-08-02,38.1905,26.5125,56.85,39.8665,15.2913,14.25,124.06,94.0
2016-08-03,37.853,26.2025,56.68,39.8235,15.158,13.9925,123.09,93.28
2016-08-04,37.685,26.395,56.8,39.912,15.046,14.115,122.94,93.2
2016-08-05,38.2405,26.5675,57.65,40.0055,15.3333,14.4725,124.98,93.77
2016-08-08,38.3405,26.88,58.06,40.3,15.2,14.75,125.25,95.91
2016-08-09,38.3695,27.0575,58.17,40.2245,15.1213,14.7575,125.34,95.12
2016-08-10,38.49,27.1775,58.16,40.3525,15.216,14.8525,125.07,94.4
2016-08-11,38.497,27.13,58.03,40.5235,15.078,14.705,125.2,94.6
2016-08-12,38.423,26.945,58.03,40.2545,15.0273,15.475,124.7,95.53
2016-08-15,38.595,27.035,58.01,40.3605,15.068,15.7775,124.91,96.83
2016-08-16,38.431,27.4075,57.61,40.175,15.0327,15.7225,123.5,95.19
2016-08-17,38.2205,27.275,57.54,40.0,14.9553,15.65,123.66,94.94
2016-08-18,38.2,27.3075,57.42,40.268,14.9213,15.265,124.01,95.98
2016-08-19,38.095,27.1925,57.43,39.9895,14.9027,15.5175,123.6,96.05
2016-08-22,37.875,27.215,57.6,39.9255,14.9447,15.6125,123.33,95.67
2016-08-23,38.1655,27.1475,57.9,40.024,14.9547,15.76,124.51,95.68
2016-08-24,38.15,27.1425,57.8,39.843,15.1367,15.7825,124.47,96.13
2016-08-25,37.8,26.8475,57.88,39.6,14.874,15.49,123.12,96.38
2016-08-26,38.0025,26.8525,58.28,39.6245,14.8093,15.4225,124.05,97.33
2016-08-29,38.436,26.655,58.18,39.6525,14.6767,15.57,124.35,96.97
2016-08-30,38.5525,26.45,57.98,39.644,14.4073,15.4775,126.6,97.84
2016-08-31,38.33,26.415,57.65,39.48,14.0287,15.4375,125.6,97.48
2016-09-01,38.545,26.535,57.01,39.599,13.934,15.3475,126.38,97.81
2016-09-02,38.7055,26.925,57.67,39.7635,13.4887,15.82,126.85,97.9
2016-09-06,38.702,26.975,57.78,39.9195,13.268,15.6875,126.67,97.76
2016-09-07,39.4765,26.9575,57.47,40.3965,13.7,15.73,130.04,100.11
2016-09-08,39.1945,26.8125,57.63,40.261,13.3033,15.5325,130.92,99.23
2016-09-09,38.968,26.16,56.79,39.9385,13.2727,15.4875,129.71,99.06
2016-09-12,37.8675,25.6625,56.0,39.226,13.0,14.6825,125.96,95.91
2016-09-13,38.4385,26.8775,56.5,39.7005,13.1373,15.15,128.03,97.17
2016-09-14,38.11,27.1825,56.39,39.3765,13.05,15.0025,126.89,97.35
2016-09-15,38.1,28.465,56.15,39.5005,13.0993,15.125,127.98,97.23
2016-09-16,38.664,28.78,57.63,39.951,13.3613,15.7275,128.2,97.1
2016-09-19,38.9985,28.7975,57.27,40.0555,13.8,15.875,129.91,99.9
2016-09-20,38.8,28.2625,57.35,40.0,13.79,16.1,128.65,98.78
2016-09-21,39.1625,28.4625,57.51,40.063,13.758,15.82,129.13,96.9
2016-09-22,39.7135,28.5875,57.92,40.5,13.76,16.31,130.5,95.54
2016-09-23,40.1565,28.605,57.87,40.757,13.7327,16.275,127.56,95.75
2016-09-26,40.09,27.91,57.08,40.491,13.7667,16.0525,127.37,95.38
2016-09-27,40.0925,28.25,56.93,40.0915,13.9767,16.0225,127.61,95.04
2016-09-28,40.9,28.4225,57.88,40.204,13.834,16.66,129.21,97.1
2016-09-29,41.413,28.29,57.81,40.3615,13.7067,16.6675,129.18,97.31
2016-09-30,41.6305,28.115,57.57,40.18,13.4807,16.9425,128.03,96.9
2016-10-03,41.8,28.1775,57.41,40.1275,14.1533,17.13,128.38,98.0
2016-10-04,42.0455,28.265,57.27,40.25,14.2067,17.1375,129.17,103.19
2016-10-05,41.9,28.35,57.29,40.3,14.1493,17.22,128.25,103.5
2016-10-06,42.185,28.425,57.74,40.204,13.4973,16.8525,128.43,104.97
2016-10-07,42.2895,28.5775,57.85,40.2965,13.4,16.9475,129.04,103.98
2016-10-10,42.1625,28.755,57.91,40.1965,13.4233,16.8,129.68,103.18
2016-10-11,42.051,29.425,57.89,40.7085,13.4567,16.72,130.23,102.31
2016-10-12,41.7,29.3375,57.11,40.598,13.3967,16.465,129.01,100.88
2016-10-13,41.45,29.1975,56.7,40.3035,13.3667,16.4125,128.21,98.01
2016-10-14,41.754,29.47,57.12,40.3725,13.3773,16.5375,128.49,101.59
2016-10-17,41.075,29.3325,57.36,40.2995,13.1367,16.495,128.2,100.5
2016-10-18,41.1055,29.545,57.53,40.7105,13.066,16.63,128.68,116.63
2016-10-19,41.02,29.3125,57.47,41.144,13.316,16.54,128.74,118.25
2016-10-20,40.6995,29.215,57.5,41.378,13.4747,16.8125,130.07,121.97
2016-10-21,40.468,29.2025,60.28,41.0,13.24,16.8725,129.78,122.5
2016-10-24,41.2475,29.275,59.94,41.5045,13.4,17.0,132.72,127.42
2016-10-25,41.965,29.4875,60.85,41.925,13.5267,17.6475,133.5,126.52
2016-10-26,41.638,28.5775,60.81,41.356,13.4,17.8175,131.64,126.29
2016-10-27,41.562,28.8475,60.61,41.1505,14.0893,18.1775,131.74,127.43
2016-10-28,39.1,28.4675,60.01,41.497,13.6,17.755,130.5,126.08
2016-10-31,39.0515,28.4125,60.16,41.1215,13.4993,17.6975,132.01,126.85
2016-11-01,39.95,28.365,59.97,40.5435,13.2027,17.855,131.41,124.98
2016-11-02,39.1965,27.85,59.82,40.338,12.67,17.395,130.23,122.83
2016-11-03,38.2525,27.745,59.53,39.225,12.6,17.27,122.0,122.31
2016-11-04,38.1395,27.1325,58.65,38.565,12.6,16.8775,119.59,122.0
2016-11-07,38.582,27.52,59.78,39.7475,12.906,17.3875,122.83,124.26
2016-11-08,39.2485,27.5775,60.55,40.1015,12.9193,17.885,122.03,124.12
2016-11-09,38.2,27.47,60.0,40.0915,12.4587,17.3075,121.5,121.84
2016-11-10,38.9405,27.7725,60.48,40.5,12.7367,17.8725,123.93,122.76
2016-11-11,36.7865,26.78,58.23,38.8405,12.2827,19.8775,119.53,114.9
2016-11-14,37.2755,26.9275,59.02,38.588,12.5333,22.0225,119.13,114.75
2016-11-15,36.5,26.6425,58.33,38.2735,12.1853,21.0725,116.73,114.55
2016-11-16,36.994,26.675,58.94,38.521,12.1767,21.835,114.48,112.96
2016-11-17,37.466,27.4525,60.41,39.125,12.2327,23.0775,116.81,115.13
2016-11-18,38.05,27.43,60.78,39.3585,12.71,23.0975,118.39,115.73
2016-11-21,38.3,27.53,60.5,38.905,12.336,23.5225,118.2,116.2
2016-11-22,39.4085,27.9875,60.98,39.4495,12.3893,23.325,122.4,118.32
2016-11-23,39.0865,27.84,61.01,39.476,12.7073,23.43,121.23,117.76
2016-11-25,39.325,27.7825,60.3,39.1305,12.9093,23.605,121.01,117.64
2016-11-28,38.8495,27.8575,60.34,38.9175,13.032,23.4675,120.12,117.05
2016-11-29,38.4,27.695,60.65,39.419,13.0373,23.5,120.57,117.3
2016-11-30,38.1,27.9,60.86,39.455,12.7333,23.4,120.32,119.0
2016-12-01,37.6205,27.5925,60.11,38.9275,12.55,23.025,118.38,117.52
2016-12-02,37.17,27.2925,59.08,38.095,12.192,21.5625,115.11,116.75
2016-12-05,37.25,27.5,59.7,38.5,12.1673,22.4975,115.95,120.73
2016-12-06,38.1995,27.375,60.43,39.0095,12.368,23.0525,117.69,120.1
2016-12-07,38.2275,27.315,60.01,38.9975,12.41,23.21,117.0,124.48
2016-12-08,38.5935,27.715,61.3,39.6475,12.8033,23.7975,117.98,125.4
2016-12-09,38.5,28.0775,61.18,39.965,12.7247,23.55,119.22,123.78
2016-12-12,38.32,28.3225,61.82,40.241,12.8533,22.4625,119.22,122.84
2016-12-13,38.248,28.46,62.5,40.6195,12.8787,22.5225,117.86,123.51
2016-12-14,38.9125,28.76,63.0,40.796,13.2493,23.135,120.0,123.43
2016-12-15,38.314,28.845,62.7,40.868,13.2273,24.225,120.08,123.44
2016-12-16,38.25,29.1175,62.95,40.9155,13.2053,24.9575,120.9,126.39
2016-12-19,37.9445,28.95,62.56,40.464,13.4993,24.925,119.85,124.3
2016-12-20,38.4325,29.185,63.69,40.6685,13.5367,26.145,119.5,125.46
2016-12-21,38.5,29.2,63.43,40.786,13.8967,26.41,118.92,125.53
2016-12-22,38.406,29.0875,63.84,40.455,13.8813,26.705,118.86,126.84
2016-12-23,38.2275,28.8975,63.45,40.4005,13.8667,26.595,117.0,125.61
2016-12-27,38.17,29.13,63.21,40.434,14.3253,28.015,116.96,126.24
2016-12-28,38.8125,29.38,63.4,40.6665,14.7687,29.9,118.19,129.07
2016-12-29,38.62,29.1125,62.86,40.1165,14.5707,26.225,117.0,125.95
2016-12-30,38.3235,29.1625,62.96,40.1605,14.42,27.8375,116.6,126.24
2017-01-03,37.896,28.95,62.79,40.031,14.324,26.1,116.03,124.96
2017-01-04,37.9195,28.9625,62.48,40.4945,14.3167,25.85,117.55,127.49
2017-01-05,38.0775,28.98,62.19,40.375,15.0947,26.1325,118.86,129.22
2017-01-06,39.118,29.195,62.3,40.7495,15.1287,25.7125,120.98,132.08
2017-01-09,39.9,29.4875,62.76,41.3185,15.2647,25.875,123.55,131.48
2017-01-10,39.83,29.6925,62.73,41.3535,15.4667,26.9525,124.82,131.27
2017-01-11,39.683,29.685,62.61,41.331,15.2713,26.5,124.35,130.91
2017-01-12,40.0155,29.725,63.06,41.419,15.2707,26.0575,125.61,130.63
2017-01-13,40.716,29.7775,62.62,41.55,15.3333,25.9,127.49,131.15
2017-01-17,40.785,29.585,62.68,41.5,15.78,25.75,128.04,135.04
2017-01-18,40.475,30.0,62.67,41.49,15.7767,25.06,128.41,133.21
2017-01-19,40.5,29.85,62.24,41.45,16.4833,25.7675,128.23,142.01
2017-01-20,40.764,30.1125,62.67,41.4545,16.364,26.52,128.1,139.36
2017-01-23,40.34,30.0,62.7,41.5805,16.39,25.95,127.31,138.65
2017-01-24,41.1,29.8875,63.2,42.349,16.6667,26.375,129.38,138.11
2017-01-25,41.2895,30.105,63.95,42.6775,17.154,27.2625,130.0,140.8
2017-01-26,41.7765,30.4175,64.12,42.9525,16.9527,26.975,131.63,140.45
2017-01-27,41.95,30.535,65.39,42.95,16.7587,27.4825,132.68,139.46
2017-01-30,41.65,30.2325,65.69,41.853,16.8353,27.73,131.58,141.77
2017-01-31,41.1875,30.2875,64.86,40.975,16.616,27.2375,130.17,140.55
2017-02-01,41.4605,31.7575,64.36,41.2,16.87,27.645,132.25,141.2
2017-02-02,41.8295,31.995,63.25,40.75,16.556,28.325,133.22,140.61
2017-02-03,40.336,32.0775,63.5,41.1565,16.794,28.8625,131.24,139.51
2017-02-06,40.49,32.2825,63.5,41.046,16.7333,28.5,130.98,140.0
2017-02-07,40.4655,32.635,63.74,41.275,17.2127,29.675,132.24,141.49
2017-02-08,40.6345,32.8375,63.57,41.5265,17.1567,29.6,132.6,143.57
2017-02-09,41.08,32.9125,63.52,41.5865,17.75,29.715,134.49,144.98
2017-02-10,41.191,33.115,64.25,41.6475,17.986,29.9825,134.1,144.68
2017-02-13,41.581,33.27,64.24,41.885,18.0493,28.3475,134.7,145.19
2017-02-14,41.85,33.3675,64.41,41.9885,18.602,26.9975,134.1,143.2
2017-02-15,41.7,33.88,64.5,41.9405,18.6667,27.225,133.45,140.72
2017-02-16,42.092,33.9175,64.74,41.925,18.5067,27.3475,133.07,142.42
2017-02-17,42.1,33.775,64.47,42.0655,17.72,26.675,133.5,141.75
2017-02-21,42.442,34.0575,64.61,42.3995,18.3633,27.0575,133.5,142.99
2017-02-22,42.8475,34.1075,64.33,42.4,18.6873,27.855,133.6,142.92
2017-02-23,42.8785,34.345,64.42,42.554,17.6,26.375,135.89,144.45
2017-02-24,42.2345,33.9775,64.53,42.3825,16.844,24.2675,134.16,141.88
2017-02-27,42.119,34.285,64.54,42.2475,16.5447,25.55,135.26,143.12
2017-02-28,42.5725,34.27,64.08,42.3675,16.2793,26.2,136.79,143.3
2017-03-01,42.6525,34.4725,64.13,42.569,16.9453,25.9475,136.47,142.84
2017-03-02,42.654,35.0,64.69,42.8155,16.6473,25.5675,137.09,142.15
2017-03-03,42.36,34.695,63.99,42.447,16.716,24.6425,136.63,139.69
2017-03-06,42.2615,34.8425,63.97,42.343,16.5273,24.24,136.88,141.0
2017-03-07,42.274,34.765,64.19,42.363,16.7947,24.4175,137.03,141.99
2017-03-08,42.4,34.7375,64.26,42.656,16.4667,25.175,137.15,141.47
2017-03-09,42.55,34.685,65.19,42.6845,16.5087,24.4775,137.72,140.04
2017-03-10,42.85,34.8125,65.11,43.135,16.414,24.9025,138.91,141.39
2017-03-13,42.5885,34.7125,65.01,43.0415,16.3213,24.885,138.71,140.9
2017-03-14,42.6775,34.825,64.53,43.1875,16.4073,25.5925,139.46,142.95
2017-03-15,42.7165,34.8525,64.55,43.397,17.1333,25.5625,139.29,144.2
2017-03-16,42.765,35.18,64.75,43.5265,17.4933,25.745,140.2,145.5
2017-03-17,42.6745,35.25,64.91,43.684,17.6,26.13,140.34,144.05
2017-03-20,42.5755,35.1,64.91,43.474,17.3733,26.695,139.71,145.45
2017-03-21,42.942,35.5275,65.19,43.503,17.522,27.1875,141.15,146.75
2017-03-22,42.0215,34.9625,64.12,42.474,16.7707,26.365,137.93,142.54
2017-03-23,42.41,35.315,64.94,42.0695,17.026,26.9375,139.48,142.14
2017-03-24,42.584,35.375,65.36,42.1,17.0467,27.2425,140.08,142.36
2017-03-27,41.9035,34.8475,64.63,41.4045,17.3733,26.395,139.05,140.83
2017-03-28,42.5875,35.2275,64.96,41.9845,18.468,27.075,140.36,144.1
2017-03-29,42.9525,35.92,65.12,42.1375,18.556,26.9975,141.99,145.5
2017-03-30,43.7475,36.0475,65.42,42.599,18.536,26.9075,142.4,146.81
2017-03-31,43.85,35.93,65.65,42.3415,18.582,27.2525,142.31,148.0
2017-04-03,44.4,35.9275,65.81,42.4375,19.1267,27.2375,141.93,146.7
2017-04-04,44.575,35.8125,65.39,42.4,19.7927,25.85,141.86,146.84
2017-04-05,45.541,36.055,66.3,42.7355,20.136,25.005,142.26,146.19
2017-04-06,45.69,36.0725,65.6,42.475,19.792,25.06,142.11,144.0
2017-04-07,44.9825,35.9325,65.85,42.25,19.8333,25.255,141.2,143.79
2017-04-10,44.9815,35.9,65.61,42.077,20.61,25.09,141.0,143.04
2017-04-11,45.352,35.735,65.6,42.085,20.892,24.1375,140.8,144.28
2017-04-12,45.1545,35.4,65.42,41.923,20.4227,24.53,139.72,144.85
2017-04-13,44.5725,35.4775,65.29,42.052,19.78,24.0825,139.62,144.25
2017-04-17,44.375,35.37,65.04,42.069,20.18,24.0025,139.76,144.43
2017-04-18,45.0495,35.3525,65.33,42.627,19.98,24.6625,141.27,147.34
2017-04-19,45.392,35.47,65.65,42.8695,20.164,25.0,141.35,143.37
2017-04-20,44.985,35.305,65.46,42.987,20.434,25.0675,142.95,140.3
2017-04-21,45.1335,35.61,65.67,43.031,20.1333,25.21,143.9,141.39
2017-04-24,45.434,35.875,67.48,43.422,20.6147,25.74,144.96,143.61
2017-04-25,45.352,35.9775,67.9,44.113,20.5333,25.885,145.79,147.46
2017-04-26,45.515,36.1175,68.08,44.5695,20.8247,26.3225,147.09,151.53
2017-04-27,45.7195,35.98,68.15,44.5,20.7793,26.08,146.67,150.6
2017-04-28,47.4415,36.0225,68.91,46.45,20.6553,26.34,149.5,152.71
2017-05-01,46.39,36.275,68.68,46.2075,20.992,26.185,151.74,151.91
2017-05-02,47.3325,36.885,69.71,46.6635,21.6,26.3875,153.34,155.76
2017-05-03,47.3,36.3975,69.38,46.8025,21.178,25.8,153.6,156.29
2017-05-04,47.2375,36.63,69.03,47.5145,20.496,26.125,150.17,155.59
2017-05-05,47.026,36.69,68.9,47.836,19.8667,25.845,151.45,158.55
2017-05-08,47.0475,37.2575,68.97,47.3725,20.7267,26.085,150.71,156.55
2017-05-09,47.64,38.4675,68.86,48.0665,20.6253,25.75,151.49,156.1
2017-05-10,47.675,38.4075,68.99,47.811,21.4373,28.5725,150.23,157.82
2017-05-11,47.2555,38.1125,68.36,47.5645,21.56,30.0125,150.31,160.33
2017-05-12,47.725,38.675,68.61,47.8925,21.6987,31.6575,150.4,159.11
2017-05-15,47.9365,39.0025,68.14,47.7645,21.2253,32.39,150.17,160.25
2017-05-16,48.05,38.985,68.23,48.1775,21.1727,34.095,150.11,160.5
2017-05-17,47.735,38.4,68.89,47.985,20.9593,33.525,148.0,158.09
2017-05-18,47.24,37.8175,67.4,47.16,20.4667,32.375,144.72,153.61
2017-05-19,48.142,38.345,67.5,47.641,21.0333,34.2575,148.45,156.15
2017-05-22,48.2,38.5,67.89,47.85,20.8533,34.4425,148.08,157.86
2017-05-23,48.751,38.725,68.72,48.498,20.6973,34.925,148.52,157.75
2017-05-24,48.8,38.46,68.87,48.763,20.434,35.24,148.51,158.35
2017-05-25,49.2425,38.4325,68.97,48.95,20.7347,35.0,150.3,161.0
2017-05-26,49.75,38.5,69.8,49.6,21.152,34.4825,152.23,162.84
2017-05-30,49.8255,38.355,69.79,49.625,21.7333,35.925,151.97,163.6
2017-05-31,50.0,38.4925,70.53,49.8105,22.5127,36.6725,152.7,163.61
2017-06-01,49.9295,38.2925,70.24,49.548,22.9333,36.2475,151.75,163.52
2017-06-02,49.9495,38.395,70.44,49.4295,22.6513,36.06,151.85,163.42
2017-06-05,50.3615,38.585,71.97,49.8945,22.5667,35.745,153.64,165.49
2017-06-06,50.6,38.475,72.3,50.1655,22.98,36.955,153.41,164.95
2017-06-07,50.2975,38.755,72.64,49.9545,23.756,37.0825,153.27,165.6
2017-06-08,50.603,38.8125,72.51,50.2115,24.25,38.365,154.08,166.12
2017-06-09,50.625,38.7975,72.04,50.2745,24.9613,41.185,154.77,166.27
2017-06-12,48.35,36.435,69.25,47.936,23.866,36.47,148.17,155.3
2017-06-13,48.8995,36.79,70.02,48.602,24.508,38.6,150.15,154.38
2017-06-14,49.4295,36.875,70.91,48.775,25.406,37.88,151.26,154.34
2017-06-15,47.935,35.83,69.27,47.401,24.8333,36.74,147.67,149.44
2017-06-16,49.8,35.945,69.73,47.8955,25.1987,38.19,149.59,151.45
2017-06-19,50.85,35.915,70.5,48.4825,25.0,38.3525,151.71,154.29
2017-06-20,49.9,36.7175,70.82,48.7655,25.1113,39.7575,152.88,153.68
2017-06-21,49.935,36.38,70.21,48.5395,24.9567,39.5525,152.36,152.5
2017-06-22,50.1115,36.4425,70.54,48.8435,25.1993,39.95,153.01,155.13
2017-06-23,50.127,36.2825,70.09,48.775,25.4967,39.67,152.72,155.01
2017-06-26,50.425,36.7925,71.4,49.5,25.7793,38.79,156.25,158.78
2017-06-27,49.5345,36.2525,70.11,48.08,25.0933,37.86,152.84,156.62
2017-06-28,48.9275,36.1225,69.21,47.533,24.4453,37.33,150.92,151.64
2017-06-29,48.95,36.1775,69.38,47.5675,24.7073,37.65,152.28,152.82
2017-06-30,49.006,36.1125,68.78,47.1995,24.2473,36.845,151.9,149.76
2017-07-03,48.6395,36.22,69.33,46.661,24.6827,36.2625,151.72,149.8
2017-07-05,48.0765,35.9225,68.26,46.21,23.1467,35.475,149.0,146.58
2017-07-06,48.233,35.755,68.27,46.25,21.1507,35.4675,149.03,146.13
2017-07-07,48.4775,35.725,68.7,46.5495,20.9,36.445,149.25,146.65
2017-07-10,49.25,36.0275,69.46,47.0975,20.86,37.435,151.69,150.34
2017-07-11,49.65,36.1825,70.0,47.526,21.0667,38.4625,153.37,152.37
2017-07-12,50.0325,36.4675,70.69,48.043,22.0267,39.575,156.49,155.77
2017-07-13,50.231,36.375,71.5,48.54,22.0073,40.75,158.74,158.51
2017-07-14,50.12,36.9925,72.24,48.7,21.546,40.3225,160.13,159.3
2017-07-17,50.2345,37.205,72.8,48.816,21.7027,41.5825,160.25,162.91
2017-07-18,50.3,37.3,73.09,48.668,21.1667,40.445,159.66,176.12
2017-07-19,51.25,37.62,73.5,49.5005,21.882,41.5825,163.59,182.97
2017-07-20,51.5795,37.875,74.18,49.85,21.7933,41.4825,164.8,183.84
2017-07-21,51.064,37.4975,73.45,49.45,21.964,41.6675,164.16,182.72
2017-07-24,51.417,37.645,73.53,49.705,22.016,42.0975,164.64,188.69
2017-07-25,51.9025,37.95,73.8,48.535,23.0,41.305,165.01,187.79
2017-07-26,52.16,38.3375,74.34,48.639,22.6907,41.92,166.01,187.7
2017-07-27,53.4775,38.4375,73.76,48.459,23.0667,42.0675,174.7,189.89
2017-07-28,50.607,37.4725,72.67,47.3995,22.4593,40.0725,169.07,182.0
2017-07-31,50.9525,37.475,73.3,48.0,22.3667,41.235,172.0,184.26
2017-08-01,49.8055,37.275,73.1,47.3905,21.5333,40.5325,169.82,182.49
2017-08-02,50.0885,39.82,72.55,47.4185,21.2627,41.4375,170.3,182.22
2017-08-03,49.9735,39.2625,72.19,47.455,23.022,41.0925,169.3,180.53
2017-08-04,49.484,39.0175,72.4,47.1975,23.1333,41.85,168.97,179.6
2017-08-07,49.5325,39.265,72.8,47.376,23.8233,42.0975,169.95,181.0
2017-08-08,49.7175,39.65,72.09,47.2145,23.8353,43.4725,171.88,181.37
2017-08-09,49.13,39.815,72.25,46.9225,24.0667,42.1075,169.98,171.43
2017-08-10,48.815,39.975,71.9,46.75,24.1067,43.04,170.06,174.03
2017-08-11,48.0,39.15,71.61,46.1855,23.798,39.285,167.95,169.86
2017-08-14,48.9205,39.83,73.06,46.9535,24.3087,39.9175,170.09,169.8
2017-08-15,49.445,40.165,73.59,47.0515,24.3467,42.1525,171.49,171.53
2017-08-16,49.0825,40.485,73.34,47.0625,24.2,41.8975,171.25,167.5
2017-08-17,48.892,40.13,73.58,47.1475,24.0807,41.2025,169.34,169.23
2017-08-18,48.07,39.465,72.27,46.349,23.5273,40.9175,166.84,165.95
